#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-00-00
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1390346823.992756	CHM2L12eAZhc2t0ZUk	192.168.14.10	1035	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fn8tPN2dAUji7klUhj	text/html
1390346830.428876	CVpulD30me8ugJUFP4	192.168.14.10	1080	31.13.65.23	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/t1/s403x403/1546093_10152121030558011_650553312_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	38025	200	OK	-	-	-	(empty)	-	-	-	-	-	FgJTL03L33gT5bINHh	image/jpeg
1390346830.663505	CFFgwx4SOJBwwEjava	192.168.14.10	1052	31.13.75.17	80	3	GET	www.facebook.com	/images/spacer.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FA2i1T3c5Qjxxkqwel	image/gif
1390346830.707067	C5eOzN1XzcJ3d8xVnf	192.168.14.10	1092	72.21.91.29	80	1	GET	crl3.digicert.com	/DigiCertHighAssuranceEVRootCA.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	543	200	OK	-	-	-	(empty)	-	-	-	-	-	FBVq1h2Vrwc4EMQ0Od	binary
1390346830.755604	C5eOzN1XzcJ3d8xVnf	192.168.14.10	1092	72.21.91.29	80	2	GET	crl3.digicert.com	/ca3-g13.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	17738	200	OK	-	-	-	(empty)	-	-	-	-	-	FzyLz5429Yx6dgsaL	binary
1390346830.754838	CToH640woWxphv7Ed	192.168.14.10	1093	205.160.30.66	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAdCrntL71WHVqz&w=154&h=154&url=http://www.readersdigest.ca/sites/default/files/avacado.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5132	200	OK	-	-	-	(empty)	-	-	-	-	-	FdwxSyRKuHjCXFbmc	image/jpeg
1390346830.778993	CToH640woWxphv7Ed	192.168.14.10	1093	205.160.30.66	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDrhF77Aa1J0eMI&w=154&h=154&url=http://www.readersdigest.ca/sites/default/files/pizza_3.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8876	200	OK	-	-	-	(empty)	-	-	-	-	-	FINm8vsfyWP9MA8ld	image/jpeg
1390346830.752757	CDTRv13svc39vDJ2dc	192.168.14.10	1089	205.160.30.66	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQBoeBPm8TEtd_en&w=154&h=154&url=http://www.readersdigest.ca/sites/default/files/images/istock_000004970439xsmall.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6168	200	OK	-	-	-	(empty)	-	-	-	-	-	FgVmhn4JBqYpmDGuAc	image/jpeg
1390346830.810606	CToH640woWxphv7Ed	192.168.14.10	1093	205.160.30.66	80	3	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDGm7AvtLixYM2q&w=398&h=208&url=https://promotions.readersdigest.ca/ng/_EN/_RD/2014/01-rd-ng-upyourconversation/images/bottom-img.png&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	102659	200	OK	-	-	-	(empty)	-	-	-	-	-	F8rvLq2tqITBTftRe3	image/png
1390346830.753014	ClE1391swliSnolVAk	192.168.14.10	1090	205.160.30.66	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD4Ev35-MgAhc_g&w=154&h=154&url=https://scontent-b.xx.fbcdn.net/hphotos-frc3/1514120_10152135955388011_141451122_n.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4333	200	OK	-	-	-	(empty)	-	-	-	-	-	F0w8rm3XoaCP2dD9Y9	image/jpeg
1390346830.758707	CiroEQ4NpettEElUl	192.168.14.10	1094	205.160.30.66	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDIZsVQqV7PDg-r&w=90&h=90&url=http://bit.ly/1funlUX/no_facebook_preview_picture.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FTgRTk3PTFixOlnhfc	image/gif
1390346830.753258	C7SqbK1r8CzYOW2N6i	192.168.14.10	1091	205.160.30.66	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCwlHBIY5AZN43c&w=398&h=208&url=http://cdn.ohsheglows.com/wp-content/uploads/2014/01/caulifloweralfredo-4983.jpg&cfs=1	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14656	200	OK	-	-	-	(empty)	-	-	-	-	-	FVdzDt4ax3Z9DyDh0i	image/jpeg
1390346830.911505	CskQ262J5EdXrhQP4e	192.168.14.10	1096	23.21.248.111	80	1	GET	log.pinterest.com	/?via=http://www.besthealthmag.ca/&guid=KGT1WVnukLbq&type=pidget&callback=PIN_1390361094671.f.callback[0]	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1390346831.354173	CEP7WlIWP1TQF9JC6	192.168.14.10	1097	93.184.216.139	80	1	GET	platform.twitter.com	/embed/timeline.037a0cac0aa5abbe2c1b5c5cd368d398.default.css	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40808	200	OK	-	-	-	(empty)	-	-	-	-	-	FXgjNY1WuBjfB8znA9	text/plain
1390346831.855335	CEuqfo1Yqec6vWcxgd	192.168.14.10	1106	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FLWHky2lZRGEiJF1Wb	binary
1390346831.87094	CMu0gqndSHpWDDC1h	192.168.14.10	1108	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FRayx77h4XMYk4ied	binary
1390346831.603412	CDG1QD40NXkcI7ffR3	192.168.14.10	1098	192.95.6.119	80	1	GET	a3fvkv6p.bronzebowler.pw	/2e15Nb_1a-27-6Rb63I9-44_d_4H5d8dD3eK2_dEe02Ne5b-.html	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	86650	200	OK	-	-	-	(empty)	-	-	-	-	-	FFYnWG3o5mDmAuZRlc	text/html
1390346831.958851	Ctc3AF1yo9Keu6r7Sb	192.168.14.10	1110	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1289515	200	OK	-	-	-	(empty)	-	-	-	-	-	FVeMMK1mp0WRzZXJ7g	binary
1390346831.947829	CGyI5b2kIFmffKVVdk	192.168.14.10	1109	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1289515	200	OK	-	-	-	(empty)	-	-	-	-	-	F1BlIW2fSXHMJxdp8i	binary
1390346834.811671	CYKxol1ybrZxV1nKTg	192.168.14.10	1105	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	F4Jqo12qyA1H9qt9e3	binary
1390346837.702385	CUGIzoZNGtBDpafKb	192.168.14.10	1114	23.5.5.163	80	1	GET	EVSecure-crl.verisign.com	/EVSecure2006.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	81611	200	OK	-	-	-	(empty)	-	-	-	-	-	FFwiYjph50mKQTVua	binary
1390346839.102792	CDpLTD1ARlVsBIq0di	192.168.14.10	1116	192.95.6.119	80	1	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	17943	200	OK	-	-	-	(empty)	-	-	-	-	-	FXeXvbJSbrrsADUGh	application/jar
1390346839.663961	CDpLTD1ARlVsBIq0di	192.168.14.10	1116	192.95.6.119	80	2	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	17943	200	OK	-	-	-	(empty)	-	-	-	-	-	FOaAgH1fyTy9dN8E8c	application/jar
1390346840.638081	CDpLTD1ARlVsBIq0di	192.168.14.10	1116	192.95.6.119	80	3	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	17943	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv1d2v3fAh1Rf2xyu	application/jar
1390346845.011477	CDG1QD40NXkcI7ffR3	192.168.14.10	1098	192.95.6.119	80	2	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.htm	http://a3fvkv6p.bronzebowler.pw/2e15Nb_1a-27-6Rb63I9-44_d_4H5d8dD3eK2_dEe02Ne5b-.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	27685	200	OK	-	-	-	(empty)	-	-	-	-	-	FGqYJPHemedNYUfnb	text/html
1390346851.912664	C9AfnU2pqrSYoeL5Q6	192.168.14.10	1117	205.160.30.35	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDOr-a2ctzZO6jB&w=398&h=208&url=http://i.cbc.ca/1.2501483.1390002777!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_460/emergency-room-overflow.jpg&cfs=1&sx=0&sy=6&sw=460&sh=240	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13165	200	OK	-	-	-	(empty)	-	-	-	-	-	FnOTra4MPdwYOP8ty3	image/jpeg
1390346855.036702	CXnKjy3aTUig34RFF1	192.168.14.10	1118	192.95.6.119	80	1	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	17943	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyqj4f3YqR0tEjs54i	application/jar
1390346855.543451	CXnKjy3aTUig34RFF1	192.168.14.10	1118	192.95.6.119	80	2	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	17943	200	OK	-	-	-	(empty)	-	-	-	-	-	FEoZPc3HJufqSj4dXh	application/jar
1390346856.230527	CDG1QD40NXkcI7ffR3	192.168.14.10	1098	192.95.6.119	80	3	GET	a3fvkv6p.bronzebowler.pw	/4123933095/1390325220.pdf	http://a3fvkv6p.bronzebowler.pw/2e15Nb_1a-27-6Rb63I9-44_d_4H5d8dD3eK2_dEe02Ne5b-.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10811	200	OK	-	-	-	(empty)	-	-	-	-	-	FaaPaKzxSYrKnQvFa	application/pdf
1390346856.311982	CXnKjy3aTUig34RFF1	192.168.14.10	1118	192.95.6.119	80	3	GET	a3fvkv6p.bronzebowler.pw	/f/1390325220/4123933095/2	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	276487	200	OK	-	-	-	(empty)	-	-	-	-	-	FqUj7y2GAngxLiIDe5	application/x-dosexec
1390346936.102575	CcVUmh3x8nNTQVgyL5	192.168.14.10	1121	205.160.30.19	80	1	GET	crl.adobe.com	/aum.crl	-	Adobe Update Manager 6	0	2819	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxt2Vw1fmCKUq3J4pb	binary
1390346935.95583	CouLjR3KQpaXzBMKj	192.168.14.10	1120	23.7.3.235	80	1	GET	swupmf.adobe.com	/manifest/60/win/reader9rdr-en_US.upd	-	Adobe Update Manager 6	0	192693	200	OK	-	-	-	(empty)	-	-	-	-	-	FhpqiucgcK8dgWWN8	binary
1390346936.897351	CouLjR3KQpaXzBMKj	192.168.14.10	1120	23.7.3.235	80	2	GET	swupmf.adobe.com	/manifest/60/win/AdobeUpdater.upd	-	Adobe Update Manager 6	0	3524	200	OK	-	-	-	(empty)	-	-	-	-	-	F9afAA2aTNtftWWjxc	binary
#close	2014-04-03-11-00-01
