#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-59
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389760993.68382	CQo9P49tLXXdrz95c	192.168.87.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FYj0XS38ryRu8OJi2l	text/html
1389761001.729652	CCA3Q91KOvj3c18dk	192.168.87.10	1083	199.233.57.41	80	2	GET	bcp.crwdcntrl.net	/5/ct=y/c=2201/rand=456486190/pv=y/int=#OpR#35963#Language : en/rt=ifr	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5755	200	OK	-	-	-	(empty)	-	-	-	-	-	FFRmOl3Qvn1rp65dac	text/html
1389761001.409741	CwJw4v39qA9QXQ4q3	192.168.87.10	1041	72.21.91.19	80	20	GET	www.besthealthmag.ca	/sites/default/files/images/advertisign.swf	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	108182	200	OK	-	-	-	(empty)	-	-	-	-	-	FYuTgC1EBxlmoNOxGl	application/x-shockwave-flash
1389761002.267999	CGpUIE1ObQCtBZ83s3	192.168.87.10	1084	204.144.141.26	80	1	GET	ib.mookie1.com	/image.sbix?go=240260&pid=184&xid=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	807	200	OK	-	-	-	(empty)	-	-	-	-	-	FWjbDE2Xj5wcF6ivMa	image/gif
1389761002.335573	CiFJzJ2znMum211Zze	192.168.87.10	1067	72.21.91.113	80	2	GET	tags.crwdcntrl.net	/c/368/cc.js?ns=lot368	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29835	200	OK	-	-	-	(empty)	-	-	-	-	-	FSDZbUpZUp4gNSCqi	text/plain
1389761002.304023	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=lotameddp&google_cm	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	281	302	Found	-	-	-	(empty)	-	-	-	-	-	FDTyWW1otvNINcsBM4	text/html
1389761002.382009	CAizay2MAyqxwH9fMf	192.168.87.10	1089	72.21.91.113	80	1	GET	tags.crwdcntrl.net	/c/796/cc.js?ns=lot796	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29555	200	OK	-	-	-	(empty)	-	-	-	-	-	FoxJdoG5EhuWpJgM5	text/plain
1389761002.321038	C76NS420vI6cb0S5C6	192.168.87.10	1085	199.233.57.41	80	1	GET	lotame.nexac.com	/5/c=205/dc=0/pid=2ab37be0d73d9fc170cab2532ce44650/tp=DLGX/tpc=na_id	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FKXpMX3oaVaOIyExf	image/gif
1389761002.379843	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	2	GET	cm.g.doubleclick.net	/pixel?google_nid=lotameddp&google_cm=&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	242	302	Found	-	-	-	(empty)	-	-	-	-	-	FbbS8k1IK84L3MJ9ri	text/html
1389761002.38146	CPjphC3SZydrYZqsnl	192.168.87.10	1087	107.6.106.10	80	1	GET	loadm.exelator.com	/load/?p=204&g=261&buid=2ab37be0d73d9fc170cab2532ce44650&j=0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761002.460503	CCA3Q91KOvj3c18dk	192.168.87.10	1083	199.233.57.41	80	3	GET	bcp.crwdcntrl.net	/gmap/?google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389761002.521368	CRdqtdgk4A9HkcAK4	192.168.87.10	1091	216.120.27.21	80	1	GET	adadvisor.net	/adscores/g.json?sid=9202507693	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	103	200	OK	-	-	-	(empty)	-	-	-	-	-	FCkUcQGZchkAPAoJ1	text/plain
1389761002.657642	CYtxJm4iUtO4CmgI47	192.168.87.10	1090	64.94.107.21	80	1	GET	segapi.quantserve.com	/api/segments.json?a=p-xaw_mcFCC8_Y8&callback=qc_results	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39	200	OK	-	-	-	(empty)	-	-	-	-	-	FUyWDDAELLSJyrrI9	text/plain
1389761002.811446	C1KPT12gvAZYSPSEs2	192.168.87.10	1092	107.6.106.10	80	1	GET	loadm.exelator.com	/load/?p=204&g=261&buid=2ab37be0d73d9fc170cab2532ce44650&j=0&xl8blockcheck=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761002.951966	C0uGuAMWQpFmUoJte	192.168.87.10	1094	23.67.247.185	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	FbteL94jen3GNfzdPd	text/plain
1389761002.976716	CCcqnF1VooDDorb3T8	192.168.87.10	1081	72.21.91.129	80	2	GET	assets.pinterest.com	/js/pinit_main.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39238	200	OK	-	-	-	(empty)	-	-	-	-	-	FVL40A4vg8RINq7umi	text/plain
1389761002.978008	CEKLIp4aSP62kLVpEh	192.168.87.10	1095	50.18.252.219	80	1	GET	api.bizographics.com	/v1/profile.redirect?api_key=876f79285d88477891afb9409d8279db&callback_url=http://loadus.exelator.com/load/?p=177&j=0&g=901&delimiter=,&&functional_area_prefix=functional_area=,&functional_area_delimiter=,&industry_prefix=industry=,&industry_delimiter=,&group_prefix=group=,&group_delimiter=,&cb_param=,	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761002.997035	C0uGuAMWQpFmUoJte	192.168.87.10	1094	23.67.247.185	80	2	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootstl.cab	-	Microsoft-CryptoAPI/5.131.2600.2180	0	54009	200	OK	-	-	-	(empty)	-	-	-	-	-	FAqdHh4TPCu44pdgg7	application/vnd.ms-cab-compressed
1389761003.027967	CEKLIp4aSP62kLVpEh	192.168.87.10	1095	50.18.252.219	80	2	GET	api.bizographics.com	/v1/profile.redirect?api_key=876f79285d88477891afb9409d8279db&callback_url=http://loadus.exelator.com/load/?p=177&j=0&g=901&delimiter=,&&functional_area_prefix=functional_area=,&functional_area_delimiter=,&industry_prefix=industry=,&industry_delimiter=,&group_prefix=group=,&group_delimiter=,&cb_param=,&3pc=true	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761002.89444	CAL6sg1UAJaWStm6ra	192.168.87.10	1093	89.207.129.104	80	1	GET	www.googleadvertstat.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	247	200	OK	-	-	-	(empty)	-	-	-	-	-	FqqqkA4ydtxODStBs	application/xml
1389761003.045715	C0uGuAMWQpFmUoJte	192.168.87.10	1094	23.67.247.185	80	3	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/DE28F4A4FFE5B92FA3C503D1A349A7F9962A8212.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	856	200	OK	-	-	-	(empty)	-	-	-	-	-	FDD8TE4IHiNKFLxnNd	binary
1389761003.220337	C0uGuAMWQpFmUoJte	192.168.87.10	1094	23.67.247.185	80	4	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	969	200	OK	-	-	-	(empty)	-	-	-	-	-	FgcYJO3HAVmFnCUpN3	binary
1389761003.496689	Cp9uy04ssT3tfoqof	192.168.87.10	1098	72.21.91.29	80	1	GET	crl3.digicert.com	/DigiCertHighAssuranceEVRootCA.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	543	200	OK	-	-	-	(empty)	-	-	-	-	-	FBQTXk2xXu1Ng4tbx3	binary
1389761003.21758	C7H7Ov3UNSD1zwBehb	192.168.87.10	1097	107.6.91.102	80	1	GET	loadus.exelator.com	/load/?p=177&j=0&g=901&company_size=large,&group=,business_professional,tech_business_professional,&industry=,business_services,manufacturing,manufacturing_computer_equipment,software,&location=california&,=-2239078037481824558	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.524364	Cp9uy04ssT3tfoqof	192.168.87.10	1098	72.21.91.29	80	2	GET	crl3.digicert.com	/ca3-g13.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	17640	200	OK	-	-	-	(empty)	-	-	-	-	-	FBReBV35GbI9FIN7U1	binary
1389761003.460232	CCA3Q91KOvj3c18dk	192.168.87.10	1083	199.233.57.41	80	4	GET	bcp.crwdcntrl.net	/5/c=3725/genp=D	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FdPYBs48aidgWrejn7	image/gif
1389761003.582779	CvWLuX2IOhpwOG99ud	192.168.87.10	1103	23.5.5.163	80	1	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	FNU5aC2OGMx0LeLNO2	binary
1389761003.569016	CYAoGF1uOzYHkmbMU8	192.168.87.10	1099	98.138.49.43	80	1	GET	ads.yahoo.com	/v0/get-user-id?provider_id=164135&callback=http://bcp.crwdcntrl.net/q?c=566&tp=RMXL&call_type=redirect&TTL=1389761784&sigver=0&sig=2fff4afe806b75ff027ec6b1550b804fe8a914fb	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.577608	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	3	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	282	302	Found	-	-	-	(empty)	-	-	-	-	-	FvuaS23FLMF9Rs12	text/html
1389761003.658035	CPClV32m2GOcFfIXil	192.168.87.10	1102	207.200.81.13	80	1	GET	tacoda.at.atwola.com	/atx/sync/lotame/lid/default	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.658293	CizR8x2wP5qx03a6G4	192.168.87.10	1106	50.97.236.98	80	1	GET	tags.bluekai.com	/site/5907?limit=0&id=58ecffd2b9e35243e02f946c910a230b	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FqW9ia4MDKSAVfKjb4	image/gif
1389761003.667614	CNaIV220GxaqcuWc97	192.168.87.10	1107	72.20.114.87	80	1	GET	p.adsymptotic.com	/d/?_pid=10007&_psign=a4a0635ce86bf0f31257fe040de9152f&_puuid=2ab37be0d73d9fc170cab2532ce44650&_rand=766489495	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	26	200	OK	-	-	-	(empty)	-	-	-	-	-	FUfumZ2uKioh0wy7f4	text/html
1389761003.712257	CpbWv14ghEce5f77Rj	192.168.87.10	1113	23.5.5.163	80	1	GET	gtssl-crl.geotrust.com	/crls/gtssl.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1003	200	OK	-	-	-	(empty)	-	-	-	-	-	FNRyYx4RWWI6hhXqc2	binary
1389761003.709273	CxlGrcQBYvXnOtBma	192.168.87.10	1108	68.67.128.76	80	1	GET	ib.adnxs.com	/getuid?http://bcp.crwdcntrl.net/map/c=281/rand=144875363/tpid=$UID/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.658669	CCA3Q91KOvj3c18dk	192.168.87.10	1083	199.233.57.41	80	5	GET	bcp.crwdcntrl.net	/px?Yz0yMjAxJnB4aWQ9NDM2MzIsMjM3MTgsMzg2LDE3NjI2LDEzNzcxJnB4bGltPTE=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1657	200	OK	-	-	-	(empty)	-	-	-	-	-	FKcTNp3XfNuK8v4VUa	text/html
1389761003.71478	C0MowB2NjI7yo79x2	192.168.87.10	1109	206.165.250.96	80	1	GET	su.addthis.com	/red/usync?pid=11127&puid=2ab37be0d73d9fc170cab2532ce44650	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.710203	CHBHyn0ljs8825Fpd	192.168.87.10	1086	74.125.224.58	80	4	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm=&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	254	302	Found	-	-	-	(empty)	-	-	-	-	-	FRHRoC2eYm5tx9PsF7	text/html
1389761003.734104	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	1	GET	idsync.rlcdn.com	/362568.gif?partner_uid=2ab37be0d73d9fc170cab2532ce44650	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.709516	C9A0wosBqkTNTXRw3	192.168.87.10	1101	176.32.97.193	80	1	GET	load.s3.amazonaws.com	/pixel.gif	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FjhmjW1U9KvSTIFTca	image/gif
1389761003.718464	CXnwfB3ALSJ8EuXKHf	192.168.87.10	1104	199.38.164.165	80	1	GET	ckm-m.xp1.ru4.com	/cx?_i=55492009&_u=2ab37be0d73d9fc170cab2532ce44650	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FotrCEreJvPYQTKde	image/gif
1389761003.719935	CsLnLn4SlzEK2trybi	192.168.87.10	1105	54.209.149.173	80	1	GET	p.acxiom-online.com	/pixel/dap?pid=3011&ord=1000&uid=2ab37be0d73d9fc170cab2532ce44650&ot=pixel&redir=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.658923	CMXHS810Y9jV8Zogx6	192.168.87.10	1100	23.21.204.69	80	1	GET	rtd.tubemogul.com	/upi/pid/bsTd8NdE?redir=http://bcp.crwdcntrl.net/map/c=1811/tp=TBMG/tpid=${TM_USER_ID}	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.811786	CPWWsv37FvgSy0ilfb	192.168.87.10	1115	69.194.244.13	80	1	GET	d.turn.com	/r/dd/id/L2NzaWQvMS9jaWQvMzQ4ODM4MC90LzI/dpuid/2ab37be0d73d9fc170cab2532ce44650	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fql3JNM370s74O2Bb	image/gif
1389761003.88287	CxlGrcQBYvXnOtBma	192.168.87.10	1108	68.67.128.76	80	2	GET	ib.adnxs.com	/bounce?/getuid?http%3A%2F%2Fbcp.crwdcntrl.net%2Fmap%2Fc=281%2Frand=144875363%2Ftpid%3D%24UID%2Ftp%3DANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.924724	Caj3gf3IV64KZoyHac	192.168.87.10	1059	77.67.127.25	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/y4/r/-PAXP-deijE.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FdijYW22nD4cTZjyH	image/gif
1389761003.904962	CKYfqf1ggXIwtFCAzh	192.168.87.10	1110	54.201.31.117	80	2	GET	idsync.rlcdn.com	/362568.gif?redirect=1&rl=72b6c94279fc986339bbe8452473503451ddc12549a1e14ec32c029f16aded72b1c56154c8cc077faf90b043687483bf	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.883646	Ck8iLo4UypfIqYJpcb	192.168.87.10	1112	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/q?c=566&tp=RMXL&provider_id=164135&expiration=1390970486&TTL=1389760946&sigver=0&sig=fbb410396724304c03900e6f6605f7e5fe75c0e3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	F1i0oY1BcUWNwePuYa	image/gif
1389761003.9054	CjdOQu3nKTTejjuyLj	192.168.87.10	1114	199.233.57.41	80	1	GET	ad.crwdcntrl.net	/5/c=2960/pe=y?http://datacapture.motrixi.com/?f=trackOther&creative_id=1&exchange=lotme&site=pub_direct&event_id=${profile_id}	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.913607	CsLnLn4SlzEK2trybi	192.168.87.10	1105	54.209.149.173	80	2	GET	p.acxiom-online.com	/pixel/dap?pid=3011&ord=1000&uid=2ab37be0d73d9fc170cab2532ce44650&ot=pixel&redir=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#&ccfm=085de9f5-1e62-4aa0-b11c-26919aa3ddf0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.990545	CwzegT36wZ9mijK1Z7	192.168.87.10	1060	77.67.127.25	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	FH5rXL1wMDObPJpgs1	image/gif
1389761003.993603	Cv6ACC3hnwrfolKlpl	192.168.87.10	1125	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/1525336_10152116607078011_224209_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10909	200	OK	-	-	-	(empty)	-	-	-	-	-	F5chww36xVOf74xlpl	image/jpeg
1389761003.992458	CEYtEg1TaAO6Eaqksa	192.168.87.10	1119	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/1507948_10152119375998011_104973582_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11442	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv8Ibt4uDyYGiIOLYk	image/jpeg
1389761003.993051	C3No4d7epSaINVYI4	192.168.87.10	1121	31.13.70.23	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/p320x320/1016720_10152121343593011_1252845376_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13848	200	OK	-	-	-	(empty)	-	-	-	-	-	F520RFiYkiqchdgM	image/jpeg
1389761003.91079	CPzUj04RHT7qMIYuve	192.168.87.10	1116	108.170.199.179	80	1	GET	segment-pixel.invitemedia.com	/set_partner_uid?partnerID=88&partnerUID=2ab37be0d73d9fc170cab2532ce44650&sscs_active=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=456486190/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389761003.999375	Caj3gf3IV64KZoyHac	192.168.87.10	1059	77.67.127.25	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yW/r/TawQclxHcQZ.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9155	200	OK	-	-	-	(empty)	-	-	-	-	-	FCHCq01K5OrulvHj8b	image/png
