#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-08-29
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1384112417.420218	CzrQHe315G6jsMxAXd	192.168.29.10	1130	74.125.224.187	80	3	GET	s0.2mdn.net	/1420759/2-1-cls_edu_GOOG_PAgeOldHandSign2RedFillBoltCNP15s50k_555OR_Dyn5550GFA_0313_300x250.swf?ct=US&st=TX&city=13290&dma=102&zp=&bw=4&clickTag=http://adclick.g.doubleclick.net/aclk?sa=L&ai=BTrFvrOB_UsWECsODlAKAwYDICwAAAAAQASAAOABQnPXN9P______AVje5NgZYMmm7ozkpMATggEJY2EtZ29vZ2xlsgETYWQueWllbGRtYW5hZ2VyLmNvbcgBCdoB_wFodHRwOi8vYWQueWllbGRtYW5hZ2VyLmNvbS9pZnJhbWUzP0RZRUpBUGE3S0FBRzQ5UUFBQUFBQUVtMkVBQUFBQUFBQUFBRUFBSUFBQUFBQUFJQUFRQUJESFBUTGdBQUFBQUFTVDBYQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUFBQUJPNEFFQUFBQUFBQUlBQWdBQWdEOEFBQUFBQUFBQTZEOEFBQUFBQUFEb1B3QUFBQUFBQU9nLkFBQUFBQUFBNkQ4QUFBQUFBQUFBQUFBQUFBQUGoAwHgBAKaBRgIwvcdENCU0h0Y_-SogQEg3uTYGSjHhjTaBQIIAaAGH-AG19tW&num=0&sig=AOD64_3giEmfTxgkjsS3Lf_yHqMI1PduKA&client=&adurl=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic%3Fhttp://degrees.classesusa.com/schools/%253Fpkey1%253D%2526pkey2%253D%2526pkey3%253D%2526sourceid%253D62163536-271200895-53794030	http://ad.doubleclick.net/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	36671	200	OK	-	-	-	(empty)	-	-	-	-	-	FF3jGb2SPMtLiLQ7ja	application/x-shockwave-flash
1384112417.465876	CbzHBC39yaib6yrjvi	192.168.29.10	1172	74.125.224.57	80	1	GET	pagead2.googlesyndication.com	/pagead/js/lidar.js	http://ad.doubleclick.net/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic?;ord=635196910995939284?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	41645	200	OK	-	-	-	(empty)	-	-	-	-	-	F3aS2L1vrZfxcKH916	text/plain
1384112417.533043	CromAq2RD7NhUG5CXc	192.168.29.10	1174	165.254.105.88	80	1	GET	cdn.interclick.com	/op/10/swp.ic	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1886	200	OK	-	-	-	(empty)	-	-	-	-	-	FsBvYYFhbLwXUOo0c	text/html
1384112417.532643	Cny1Rs2b5mcLdoal0d	192.168.29.10	1175	165.254.105.88	80	1	GET	cdn.interclick.com	/op/3/swp.ic	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1887	200	OK	-	-	-	(empty)	-	-	-	-	-	FQEAkl3Szh5PjL9cba	text/html
1384112417.571684	CdO6Gv4t47CMNmdNce	192.168.29.10	1141	165.254.105.89	80	2	GET	uac.advertising.com	/cs/beacon.js	http://leadback.advertising.com/cs.ashx?site=888692	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1900	200	OK	-	-	-	(empty)	-	-	-	-	-	FULs2yyju57WUYRzg	text/plain
1384112417.581301	Cny1Rs2b5mcLdoal0d	192.168.29.10	1175	165.254.105.88	80	2	GET	cdn.interclick.com	/RSltPrc.aspx?o=3&e=16026	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	FdVDr91QWtCTpFKanc	text/html
1384112417.594729	CromAq2RD7NhUG5CXc	192.168.29.10	1174	165.254.105.88	80	2	GET	cdn.interclick.com	/RSltPrc.aspx?o=10&e=16033	http://cdn.interclick.com/op/10/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	FwXUW92JQCyPTNQN3h	text/html
1384112417.617059	COq3rt2KLwmBgiwGPc	192.168.29.10	1176	50.112.133.177	80	1	GET	e.nexac.com	/e/genome_sync.xgi?na_exid=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112417.635655	CSCpar2XCezq9KVini	192.168.29.10	1177	216.156.147.34	80	1	GET	b.scorecardresearch.com	/b?c1=8&c2=2115&c3=0&ns__t=1384126684093&ns_c=windows-1252&c8=&c7=http://leadback.advertising.com/cs.ashx?site=888692&c9=http://showads.pubmatic.com/AdServer/AdServerServlet?pubId=32061&siteId=32062&adId=32088&kadwidth=300&kadheight=250&SAVersion=2&js=1&kdntuid=0&pageURL=http%3A%2F%2Fwww.cracked.com%2F&inIframe=1&kadpageurl=dmd.cracked&operId=1&kltstamp=2013-11-10%2018%3A37%3A59&timezone=-5&screenResolution=800x600&ranreq=0.3950756229104768&pmUniAdId=0	http://leadback.advertising.com/cs.ashx?site=888692	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1384112417.646572	COq3rt2KLwmBgiwGPc	192.168.29.10	1176	50.112.133.177	80	2	GET	e.nexac.com	/e/xrefid.xgi?na_exid=97431484-7616-44b0-9c93-357c8af39b70&na_pid=2103	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FhNlPw2EDlV3vYfedh	image/gif
1384112417.679055	Cny1Rs2b5mcLdoal0d	192.168.29.10	1175	165.254.105.88	80	3	GET	cdn.interclick.com	/RSltPrc.aspx?o=3&e=16026	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	FmwPB23QtgY7Ir8qk6	text/html
1384112417.676711	COq3rt2KLwmBgiwGPc	192.168.29.10	1176	50.112.133.177	80	3	GET	e.nexac.com	/e/genome_sync.xgi?na_exid=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1384112417.688786	CromAq2RD7NhUG5CXc	192.168.29.10	1174	165.254.105.88	80	3	GET	cdn.interclick.com	/RSltPrc.aspx?o=10&e=16033	http://cdn.interclick.com/op/10/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	711	200	OK	-	-	-	(empty)	-	-	-	-	-	FtwKg41XbkzOgcLYW1	text/html
1384112417.692179	CWlKaD3uYmFudFtFci	192.168.29.10	1178	54.218.35.145	80	1	GET	dpm.demdex.net	/ibs:dpid=443&dpuuid=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/10/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	F0tWVY1vZNIbscADja	image/gif
1384112417.726985	CfmwuH20o585H8bf9b	192.168.29.10	1180	68.142.253.31	80	1	GET	osmsync.interclick.com	/ColDta.aspx	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	70	200	OK	-	-	-	(empty)	-	-	-	-	-	FH2KL033LOiK9t9JOl	image/gif
1384112417.713586	C06OTA3l46t1H9PTjb	192.168.29.10	1179	54.218.35.145	80	1	GET	dpm.demdex.net	/ibs:dpid=443&dpuuid=97431484-7616-44b0-9c93-357c8af39b70	http://cdn.interclick.com/op/10/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FpjN71Ou7UUVJ1FI9	image/gif
1384112417.715484	COq3rt2KLwmBgiwGPc	192.168.29.10	1176	50.112.133.177	80	4	GET	e.nexac.com	/e/xrefid.xgi?na_exid=97431484-7616-44b0-9c93-357c8af39b70&na_pid=2103	http://cdn.interclick.com/op/3/swp.ic	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FbSPEb18LkBcVsr5g7	image/gif
1384112417.766885	CfmwuH20o585H8bf9b	192.168.29.10	1180	68.142.253.31	80	2	GET	osmsync.interclick.com	/ColDta.aspx	http://cdn.interclick.com/DtCol.aspx?icid=7131959365663457444&pvd=0	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	70	200	OK	-	-	-	(empty)	-	-	-	-	-	FGXXli1w5HsGhPeAR5	image/gif
1384112417.884471	CbzHBC39yaib6yrjvi	192.168.29.10	1172	74.125.224.57	80	2	GET	pagead2.googlesyndication.com	/activeview?id=lidar2&v=86&adk=1&p=0,0,250,300&tos=0,0,0,0,0&mtos=0,0,0,0,0&rs=5&avi=B9YATrOB_UsWECsODlAKAwYDICwAAAAAQATgByAEJ4AQCoAYf&swf=-&tp=&r=i&ts=0&bs=-12245933,-12245933&bos=-12245933,-12245933&ps=-12245933,-12245933&ss=800,600&tt=15&pt=266&deb=1-1-1-0-1-0&iframe_loc=http://ad.doubleclick.net/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic?;ord=635196910995939284?&is=300,250&url=http://ad.doubleclick.net/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic?;ord=635196910995939284?&referrer=http://ad.yieldmanager.com/iframe3?DYEJAPa7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHPTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABYDZfwKcXIDuYxhZIqZ4etcqVR6od6rjEZk0f8AAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D3798767414%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669558,a59cf90a-4a3f-11e3-89e9-071111f5cd63,13	http://ad.doubleclick.net/adi/N3285.interclick/B2343920.8;sz=300x250;click=http://a1.interclick.com/icaid/452715/tid/bd861fe6-b045-4d18-957a-1718a78072fb/click.ic?;ord=635196910995939284?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1384112417.896672	CzDIJb4UzAaU2VnFal	192.168.29.10	1166	54.230.136.112	80	2	GET	choices-st.truste.com	/ca?aid=interclick03&pid=interclick01&cid=aid4617cid59573&w=300&h=250&plc=tr&c=interclick03cont159573&js=regular2	http://ad.yieldmanager.com/iframe3?DYEJAPi7KAAG49QAAAAAAEm2EAAAAAAAAAAEAAIAAAAAAAIAAQABDHnTLgAAAAAAST0XAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABO4AEAAAAAAAIAAgAAgD8AAAAAAAAA6D8AAAAAAADoPwAAAAAAAOg.AAAAAAAA6D8AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABb9V6eKcXIDhF8bvbDifDuSPslcSa4o0fXwXjtAAAAAA==,,www.cracked.com,B%3D10%26H%3D%26M%3D3%26Z%3D300x250%26_salt%3D13049022%26anmember%3D32%26anprice%3D%26r%3D0%26s%3D2669560,a5865b14-4a3f-11e3-aacd-a7f6f8a66655,1384112297168	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35265	200	OK	-	-	-	(empty)	-	-	-	-	-	FgWjBTixxorFQTEbf	text/plain
1384112417.878519	CbNm0e4gYwPHaT3jdl	192.168.29.10	1167	54.243.94.55	80	2	GET	choices.truste.com	/ca?aid=attssl02&pid=mec01&cid=_LBcidLB_&js=st_1&sz=300x250&c=te-5bd7&admarker=default&plc=tr&cam=3&zi=100002&sid=_LBsidLB_&locale=en	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3766	200	OK	-	-	-	(empty)	-	-	-	-	-	F6VdqzBh18Z2ZyWE9	text/plain
1384112418.998416	CbNm0e4gYwPHaT3jdl	192.168.29.10	1167	54.243.94.55	80	3	GET	choices.truste.com	/ca?aid=attssl02&pid=mec01&locale=en&c=_LBcLB_&cid=_LBcidLB_&sid=_LBsidLB_&language=en&js=st_2&cam=3	http://view.atdmt.com/CNT/iview/430360176/direct;wi.300;hi.250/01?click=http://a1.interclick.com/icaid/470287/tid/a3de53db-bc43-413b-9db6-57e2b21ee1c4/click.ic?	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	34823	200	OK	-	-	-	(empty)	-	-	-	-	-	FErO4w1oigkK1UqHs	text/plain
1384112419.674145	ChxSdF2VXUzKQ4HhIg	192.168.29.10	1181	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	FPyKRq4Nz6SFIxbvKb	application/jar
1384112419.881883	ChxSdF2VXUzKQ4HhIg	192.168.29.10	1181	142.4.194.3	53331	2	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	FDtmBM3j2M0sDFXYi7	application/jar
1384112420.553789	ChxSdF2VXUzKQ4HhIg	192.168.29.10	1181	142.4.194.3	53331	3	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	FGVggw1dM5xk5ZcoVe	application/jar
1384112420.70919	C1rwGV2UaRAs5TsrSk	192.168.29.10	1149	142.4.194.3	53331	2	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.tpl	http://p68ei5.degreeexplore.biz:53331/51fd0e1afd1243f00bd4f6473a0bfc41.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	25235	200	OK	-	-	-	(empty)	-	-	-	-	-	FzUggq1HHT9cfKW8N	text/html
1384112423.729926	C1rwGV2UaRAs5TsrSk	192.168.29.10	1149	142.4.194.3	53331	3	GET	p68ei5.degreeexplore.biz	/f/1384112640/3672125336/5	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	121856	200	OK	-	-	-	(empty)	-	-	-	-	-	FJL4WI2TTS4gPvPdRc	application/x-dosexec
1384112431.617942	C1rwGV2UaRAs5TsrSk	192.168.29.10	1149	142.4.194.3	53331	4	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.pdf	http://p68ei5.degreeexplore.biz:53331/51fd0e1afd1243f00bd4f6473a0bfc41.html	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9445	200	OK	-	-	-	(empty)	-	-	-	-	-	FA1tde1NX1VmhZ1y6l	application/pdf
1384112432.280629	CJgXwR3yCfImI4fExg	192.168.29.10	1182	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/3672125336/1384112640.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	13034	200	OK	-	-	-	(empty)	-	-	-	-	-	Fcxelf2Sj2ajTRSJj1	application/jar
1384112441.110215	CLZ0gP3A6UzpDLLhAg	192.168.29.10	1183	142.4.194.3	53331	1	GET	p68ei5.degreeexplore.biz	/f/1384112640/3672125336/2	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	121856	200	OK	-	-	-	(empty)	-	-	-	-	-	FP3HjF3bPxJWmmRIda	application/x-dosexec
1384112442.594359	CLZ0gP3A6UzpDLLhAg	192.168.29.10	1183	142.4.194.3	53331	2	GET	p68ei5.degreeexplore.biz	/f/1384112640/3672125336/2/2	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
#close	2014-04-03-10-08-31
