#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389583671.842811	CCfLV41YJnGfa8t876	192.168.17.10	1036	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FBniDe4YkE9OVgLUjl	text/html
1389583675.81648	CkzzLq2f7uqsKAq53d	192.168.17.10	1078	31.13.76.4	80	2	GET	scontent-a.xx.fbcdn.net	/hphotos-prn2/1538648_10152108417388011_965533641_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12179	200	OK	-	-	-	(empty)	-	-	-	-	-	FJSNrY2d8jYZaJEwg1	image/jpeg
1389583675.861594	CkGdqt2RshkRa8ba6j	192.168.17.10	1085	31.13.76.4	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1525188_10152106645513011_100224570_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18701	200	OK	-	-	-	(empty)	-	-	-	-	-	FhDJwwVNflJXAIxx8	image/jpeg
1389583676.204699	CKQxwxnhqJH0zHiU5	192.168.17.10	1061	63.141.192.98	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yE/r/_CQtPZkVSyw.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11570	200	OK	-	-	-	(empty)	-	-	-	-	-	FTPJkmsIjfNm7Wpb9	image/png
1389583676.253663	Clvutw4Rg5l4NzSOUb	192.168.17.10	1060	63.141.192.98	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yw/r/fZTNL_iEgsM.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10221	200	OK	-	-	-	(empty)	-	-	-	-	-	FUooyh1IbFHGdFvw7d	image/png
1389583676.658851	CisluG4Gv1T1JDAblk	192.168.17.10	1054	173.252.112.23	80	3	GET	www.facebook.com	/images/spacer.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F3HblJs09urNKwlqa	image/gif
1389583676.838591	CW6V2L3yS7c2cCEgIc	192.168.17.10	1087	63.141.192.91	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDUYG0A6mRXBbzt&w=154&h=154&url=https://scontent-a.xx.fbcdn.net/hphotos-prn2/1557444_10152113056458011_815810856_n.jpg&cfs=1&sx=0&sy=1&sw=353&sh=353	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4704	200	OK	-	-	-	(empty)	-	-	-	-	-	FayK8L2g4PPhx19mi4	image/jpeg
1389583676.836154	CxgA9l1GcX50GxxhJ7	192.168.17.10	1086	63.141.192.91	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDwn8i1jI1zJfwt&w=398&h=208&url=http://www.besthealthmag.ca/sites/default/files/images/Jan-Feb-Cover.jpg&cfs=1&sx=0&sy=10&sw=500&sh=261	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18742	200	OK	-	-	-	(empty)	-	-	-	-	-	Fe1gFk1eOrb739imJ3	image/jpeg
1389583678.631889	CEaRNc1pnx8buHfea5	192.168.17.10	1092	72.21.91.129	80	1	GET	assets.pinterest.com	/js/pinit.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39256	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx4cbZwNZY5F828b8	text/plain
1389583678.63335	Cz3EA83J16lAGaafNk	192.168.17.10	1093	66.235.138.193	80	1	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s65873957472903?AQB=1&ndh=1&t=13/0/2014 2:25:50 1 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Monday-2:00AM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583678.622281	CfJCuD2eF6Vr8kKCqi	192.168.17.10	1091	74.125.224.200	80	1	GET	www.google-analytics.com	/ga.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39992	200	OK	-	-	-	(empty)	-	-	-	-	-	FIg9OprCYDxeRlJZ4	text/plain
1389583678.647128	Cz3EA83J16lAGaafNk	192.168.17.10	1093	66.235.138.193	80	2	GET	sympatico.112.2o7.net	/b/ss/bcspglobalen/1/H.19.4/s65873957472903?AQB=1&pccr=true&vidn=2969AE6485010590-600001094000FC55&&ndh=1&t=13/0/2014 2:25:50 1 300&ce=ISO-8859-1&ns=sympatico&pageName=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&g=http://www.besthealthmag.ca/&cc=CAD&ch=Best Health&server=www.besthealthmag.ca&events=event1&c1=Best Health&h1=Best Health|Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c8=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&c9=http://www.besthealthmag.ca/&c10=Best Health:Womens Health & Lifestyle Magazine for Canadian Women - Best Health&v11=EN&v12=N/A&c16=EN&c17=N/A&c20=N/A&c21=New Visitor&c22=Monday-2:00AM&s=800x600&c=24&j=1.5&v=Y&k=Y&bw=800&bh=447&ct=lan&hp=N&AQE=1	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fft8Z63cMIlzGbfdPj	image/gif
1389583678.678696	Cu2n4de3m9eG18v72	192.168.17.10	1090	38.108.74.242	80	1	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.aspx	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	351	200	OK	-	-	-	(empty)	-	-	-	-	-	F1uBm94YzNNaifHNH3	text/plain
1389583678.989669	CfJCuD2eF6Vr8kKCqi	192.168.17.10	1091	74.125.224.200	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.4.6&utms=1&utmn=1056036887&utmhn=www.besthealthmag.ca&utmcs=utf-8&utmsr=800x600&utmvp=780x427&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Womens Health & Lifestyle Magazine for Canadian Women | Best Health&utmhid=1042987470&utmr=-&utmp=/&utmht=1389597951234&utmac=UA-291171-5&utmcc=__utma=158114473.83615356.1389597951.1389597951.1389597951.1;+__utmz=158114473.1389597951.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=qAAAAC~	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FOzDxy1cH6X0igA8q6	image/gif
1389583679.524481	Cx32oH1Bvjwu2c2kR6	192.168.17.10	1042	72.21.91.19	80	17	GET	www.besthealthmag.ca	/favicon.ico	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	573	200	OK	-	-	-	(empty)	-	-	-	-	-	FAiBJ31C9im4Zun6P4	image/gif
1389583679.481027	Cu2n4de3m9eG18v72	192.168.17.10	1090	38.108.74.242	80	2	GET	ipinvite.iperceptions.com	/Invitations/Javascripts/ip_Layer_Invitation_881.js	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2882	200	OK	-	-	-	(empty)	-	-	-	-	-	FLyFOC2jVJklnj3KGl	text/plain
1389583679.628784	CXvXFO3GEW5Y0Le1Mb	192.168.17.10	1037	72.21.91.19	80	15	GET	www.besthealthmag.ca	/themes/besthealth_skin/images/selected-item.png	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1389583679.776686	CMnsrx1Cd3L7zj8rt	192.168.17.10	1040	72.21.91.19	80	22	GET	www.besthealthmag.ca	/poormanscron/run-cron-check	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	160	200	OK	-	-	-	(empty)	-	-	-	-	-	FhI8ib1i8Pc60ITmse	text/plain
1389583679.807066	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/5/c=2201/rand=132660204/pv=y/int=#OpR#35963#Language : en/rt=ifr	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583679.56427	CJzkWO2b7fIczzPqLg	192.168.17.10	1039	72.21.91.19	80	21	GET	www.besthealthmag.ca	/sites/default/files/images/advertisign.swf	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	108182	200	OK	-	-	-	(empty)	-	-	-	-	-	Frh3771UbazaNiU0Sd	application/x-shockwave-flash
1389583679.89416	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	2	GET	bcp.crwdcntrl.net	/5/ct=y/c=2201/rand=132660204/pv=y/int=#OpR#35963#Language : en/rt=ifr	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	5755	200	OK	-	-	-	(empty)	-	-	-	-	-	FLCHL12qtMmvtR1Ns	text/html
1389583680.195339	Cwv5uS1g4hJ2NOgnt5	192.168.17.10	1069	72.21.91.113	80	2	GET	tags.crwdcntrl.net	/c/368/cc.js?ns=lot368	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29835	200	OK	-	-	-	(empty)	-	-	-	-	-	FeVgQE3X6sPx6sOQLj	text/plain
1389583680.233653	CEfXuRJ9QxyHAdGB4	192.168.17.10	1098	72.21.91.113	80	1	GET	tags.crwdcntrl.net	/c/796/cc.js?ns=lot796	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29555	200	OK	-	-	-	(empty)	-	-	-	-	-	FN3738VoDZTe1OFcf	text/plain
1389583680.264057	CFuNKJ3tNCgj3fuHOc	192.168.17.10	1103	72.20.114.87	80	1	GET	p.adsymptotic.com	/d/?_pid=10007&_psign=a4a0635ce86bf0f31257fe040de9152f&_puuid=185778f99a2751ef38b78e3bbcbb4528&_rand=649408094	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	26	200	OK	-	-	-	(empty)	-	-	-	-	-	Fs14Lf1R6a7yUZ3aak	text/html
1389583680.256372	Cd3cWY2r2OPKKHLSBl	192.168.17.10	1099	54.200.146.19	80	1	GET	idsync.rlcdn.com	/362568.gif?partner_uid=185778f99a2751ef38b78e3bbcbb4528	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.270936	CcqpQHl7cK6utFcQ7	192.168.17.10	1102	216.120.27.21	80	1	GET	adadvisor.net	/adscores/g.json?sid=9202507693	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	103	200	OK	-	-	-	(empty)	-	-	-	-	-	FLpO904sCB43cwIRac	text/plain
1389583680.287988	Cd3cWY2r2OPKKHLSBl	192.168.17.10	1099	54.200.146.19	80	2	GET	idsync.rlcdn.com	/362568.gif?redirect=1&rl=72b6c94279fc986356785608cbf16d781d8dd21da67bf6636840a6dd05d60054e6aca6347a1d285fbd145b5ec130332f	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.334954	CXvfZf4e1E9igX5Egf	192.168.17.10	1101	64.94.107.13	80	1	GET	segapi.quantserve.com	/api/segments.json?a=p-xaw_mcFCC8_Y8&callback=qc_results	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39	200	OK	-	-	-	(empty)	-	-	-	-	-	FK6ZWS2tE7ci6FiWj5	text/plain
1389583680.335782	C2mlKZ18KDNCV1FfYa	192.168.17.10	1100	54.209.80.35	80	1	GET	p.acxiom-online.com	/pixel/dap?pid=3011&ord=1000&uid=185778f99a2751ef38b78e3bbcbb4528&ot=pixel&redir=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.3492	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	3	GET	bcp.crwdcntrl.net	/map/c=510/tp=RAPL/tpid=ea29cbf52b3e98c775c385f26910c926942f8eacac6512fe14bbdcb9f07f37accd86dd5f16136f68	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FDXMPhnS1zLzDDZgi	image/gif
1389583680.424374	C2mlKZ18KDNCV1FfYa	192.168.17.10	1100	54.209.80.35	80	2	GET	p.acxiom-online.com	/pixel/dap?pid=3011&ord=1000&uid=185778f99a2751ef38b78e3bbcbb4528&ot=pixel&redir=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#&ccfm=63ed4ccb-e6d7-4883-ba3b-e5177123e4d4	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.598999	CZ5vHs2SHsYXj82V9j	192.168.17.10	1105	50.112.170.89	80	1	GET	r.nexac.com	/e/getdata.xgi?dt=br&pkey=rfkm88wbvzn36&reppipe=,&edr=on&repequal=_&ru=http://p.acxiom-online.com/pixel/pel?pid=1001&id=<na_da>&t=1004&uid=<na_id>&dpid=3011&ord=1000&fwd=http%3A%2F%2Fbcp.crwdcntrl.net%2F5%2Fc%3D1205%2Fseg%3D%23DATTRIBUTES%23	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.487838	C8A9h2e7NKnc3mEt1	192.168.17.10	1104	89.207.129.104	80	1	GET	www.googleadvertstat.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	247	200	OK	-	-	-	(empty)	-	-	-	-	-	FpTEGMOmxvbNSKWKa	application/xml
1389583680.636513	C2mlKZ18KDNCV1FfYa	192.168.17.10	1100	54.209.80.35	80	3	GET	p.acxiom-online.com	/pixel/pel?pid=1001&id=&t=1004&uid=&dpid=3011&ord=1000&fwd=http://bcp.crwdcntrl.net/5/c=1205/seg=#DATTRIBUTES#	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.728722	CsDaXB29IHeE7fcyxi	192.168.17.10	1107	206.165.250.90	80	1	GET	su.addthis.com	/red/usync?pid=11127&puid=185778f99a2751ef38b78e3bbcbb4528	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.657105	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	4	GET	bcp.crwdcntrl.net	/5/c=3725/genp=D	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FtYQCw0EyoI5cRBe3	image/gif
1389583680.727239	CKAu0l3JbdLGLQylwk	192.168.17.10	1047	74.125.224.188	80	3	GET	ad.doubleclick.net	/activity;src=1901398;type=dmpwy987;cat=dmp;u1=63ed4ccb-e6d7-4883-ba3b-e5177123e4d4;ord=1	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdmwyi1MpMsE9KVklj	image/gif
1389583680.789303	CjFrlcHDYC5Z0xSda	192.168.17.10	1110	68.67.128.18	80	1	GET	ib.adnxs.com	/getuid?http://bcp.crwdcntrl.net/map/c=281/rand=332139256/tpid=$UID/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.788288	CdlWvb1Y7VfVwZUFa7	192.168.17.10	1109	162.217.96.200	80	1	GET	loadm.exelator.com	/load/?p=204&g=260&buid=185778f99a2751ef38b78e3bbcbb4528&j=0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.84172	CjFrlcHDYC5Z0xSda	192.168.17.10	1110	68.67.128.18	80	2	GET	ib.adnxs.com	/bounce?/getuid?http%3A%2F%2Fbcp.crwdcntrl.net%2Fmap%2Fc=281%2Frand=332139256%2Ftpid%3D%24UID%2Ftp%3DANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389583680.81598	CEudpB3Go7v9A7bOwd	192.168.17.10	1108	199.38.164.165	80	1	GET	ckm-m.xp1.ru4.com	/cx?_i=55492009&_u=185778f99a2751ef38b78e3bbcbb4528	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FZsk76JiSlNqXtaib	image/gif
1389583681.023699	CuhNP63G7s2Sqaj4kl	192.168.17.10	1123	184.28.16.82	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	FkFnPO3ZqknJXAyiBk	text/plain
1389583681.051167	CuhNP63G7s2Sqaj4kl	192.168.17.10	1123	184.28.16.82	80	2	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootstl.cab	-	Microsoft-CryptoAPI/5.131.2600.2180	0	54009	200	OK	-	-	-	(empty)	-	-	-	-	-	FwCXJI1d8npFlHPcKi	application/vnd.ms-cab-compressed
1389583681.048608	CYtZxa4hgs8xzHUaEk	192.168.17.10	1120	50.97.236.98	80	1	GET	tags.bluekai.com	/site/5907?limit=0&id=08e6637a174c021cbd64f93e5afd5be0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FUNLwv2S75wuKmUr12	image/gif
1389583681.072341	CuQFwGHMWDUQr0MEa	192.168.17.10	1125	207.200.81.13	80	1	GET	tacoda.at.atwola.com	/atx/sync/lotame/lid/default	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.028415	CJZqHP16IA16Zt24di	192.168.17.10	1114	204.144.140.26	80	1	GET	ib.mookie1.com	/image.sbix?go=240260&pid=184&xid=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	807	200	OK	-	-	-	(empty)	-	-	-	-	-	FLBg4e4vnnX26FLeTl	image/gif
1389583681.028095	CWJWK64RQdBnwC6XSf	192.168.17.10	1111	162.217.96.200	80	1	GET	loadm.exelator.com	/load/?p=204&g=261&buid=185778f99a2751ef38b78e3bbcbb4528&j=0	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.049186	CzACQP43MPNg8WH2a	192.168.17.10	1119	74.125.224.89	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=lotameddp&google_cm	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	281	302	Found	-	-	-	(empty)	-	-	-	-	-	FY9qct2sdFtvvM7u6	text/html
1389583681.070429	CNotQT1hOEBtNUHhn5	192.168.17.10	1121	216.39.55.13	80	1	GET	ads.yahoo.com	/v0/get-user-id?provider_id=164135&callback=http://bcp.crwdcntrl.net/q?c=566&tp=RMXL&call_type=redirect&TTL=1389584462&sigver=0&sig=d57ee53bcc26cb50c6310a6c5a67b786d093ad2e	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389583681.013726	C0AKeR1oSAAQJSLB9a	192.168.17.10	1095	199.233.57.41	80	5	GET	bcp.crwdcntrl.net	/map/c=281/rand=332139256/tpid=5722168801713095278/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn4P3ZGwp9ffpjLh7	image/gif
1389583681.070688	Cefx7226VtodcPxOE4	192.168.17.10	1122	74.125.224.89	80	1	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=132660204/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	282	302	Found	-	-	-	(empty)	-	-	-	-	-	FhEDAp3OVZEovCLmi9	text/html
