#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-02-54
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1356060706.383327	Cvzvuc3ssz2OtsOpH5	192.168.5.10	1030	216.239.32.21	80	1	GET	pornochilango.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	226	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FWJIt63o5AjhzwsYMi	text/html
1356060743.990667	CneKFi4q20rD5AAz34	192.168.5.10	1061	173.194.37.142	80	8	GET	3.bp.blogspot.com	/-owpsRcMbtTI/UAqs6wFHWEI/AAAAAAAAAbI/g3zFFgMEBss/s290/red_es_pbm+porno.png	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16049	200	OK	-	-	-	(empty)	-	-	-	-	-	FwEcMD1mDbS60jVuH9	image/png
1356060744.018861	CV4iy5lr9qUu1sRBg	192.168.5.10	1109	184.73.219.34	80	1	GET	h2.flashvortex.com	/display.php?id=2_1342997741_1758_265_0_301_63_8_2_52	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	827	200	OK	-	-	-	(empty)	-	-	-	-	-	FUHni91xdBfyQnbEul	text/plain
1356060744.099089	Cbb40QYNUt1SRqCWj	192.168.5.10	1111	72.21.91.90	80	1	GET	ads.adxpansion.com	/public/js/showads.php?zone_id=57084&ver=1	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1938	200	OK	-	-	-	(empty)	-	-	-	-	-	FjreUp3k0vm9EJSSMe	text/plain
1356060744.099314	CUBLjE4cNtKO5tJou1	192.168.5.10	1110	184.73.219.34	80	1	GET	h2.flashvortex.com	/files/52/2_1342997741_1758_265_0_301_63_8_2_52.swf	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6913	200	OK	-	-	-	(empty)	-	-	-	-	-	FgQgTe27ysyKIy3yv9	application/x-shockwave-flash
1356060744.134239	Cxv4ap17Aojcpefuw7	192.168.5.10	1057	173.194.37.142	80	9	GET	4.bp.blogspot.com	/-5cW8wY4c6cE/T3AfqD-18BI/AAAAAAAAAHI/YZPwtJGcDOc/s72-c/morra+de+secundaria+cogiendo+en+gangbang+en+el+monte.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2071	200	OK	-	-	-	(empty)	-	-	-	-	-	FuccJc1lsZNqcPZWsb	image/jpeg
1356060744.135061	CfP3JX1Vlru2qqRGZe	192.168.5.10	1058	173.194.37.142	80	10	GET	4.bp.blogspot.com	/-hhy0i2w2k84/T1m51dBxsyI/AAAAAAAAACg/z_YbJyJS0S4/s72-c/Brenda+del+CEBTis.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2217	200	OK	-	-	-	(empty)	-	-	-	-	-	F8IPvZ2TvV3vYzXdb7	image/jpeg
1356060744.148269	CQgVvmVlc64r4WiK	192.168.5.10	1060	173.194.37.142	80	8	GET	3.bp.blogspot.com	/-jbaXo2_hekQ/T7o7ZcjQ_rI/AAAAAAAAARk/vQqx09GqRNU/s72-c/Colegiala+mexicana+cogiendo+con+un+amigo.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3876	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb4d6Epn73VUe5eTb	image/jpeg
1356060744.159055	CneKFi4q20rD5AAz34	192.168.5.10	1061	173.194.37.142	80	9	GET	3.bp.blogspot.com	/-w1g9B-eLcEs/UBqELAl6hqI/AAAAAAAAAdc/7lZ-UVwp498/s72-c/morra+desnudandose+y+cogiendo+con+sus+cuates+2.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1921	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq7ik51rLmMT1gcR5	image/jpeg
1356060744.147926	CxOb91Kh3Ghvm0jV3	192.168.5.10	1098	173.194.37.142	80	4	GET	2.bp.blogspot.com	/-silNseindKg/T_Ghsn7EyqI/AAAAAAAAAYg/AchK3ueUcu8/s72-c/angelical+morrita+le+para+el+culo+a+su+amigo+para+que+se+la+coja+1.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2624	200	OK	-	-	-	(empty)	-	-	-	-	-	F1OI2L125twa2WyCw5	image/jpeg
1356060744.167081	Cxv4ap17Aojcpefuw7	192.168.5.10	1057	173.194.37.142	80	10	GET	4.bp.blogspot.com	/-b-Ni8OHhkiE/UBKTY-FVHCI/AAAAAAAAAb4/vdJgPTeYiU8/s72-c/chavita+mamando+la+verga+de+empleado+de+minisuper+en+plena+chamba.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2967	200	OK	-	-	-	(empty)	-	-	-	-	-	Fvr8SZ2BmXiwGH4MM7	image/jpeg
1356060744.167351	CfP3JX1Vlru2qqRGZe	192.168.5.10	1058	173.194.37.142	80	11	GET	4.bp.blogspot.com	/-lcI93e_hzws/T4STjJ0MR4I/AAAAAAAAAKs/_c9w4aOcjs0/s72-c/morra+de+prepa+cogiendo+en+el+salon+de+clases.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2169	200	OK	-	-	-	(empty)	-	-	-	-	-	F8iALu1HiaIFdlnsu2	image/jpeg
1356060744.186845	CneKFi4q20rD5AAz34	192.168.5.10	1061	173.194.37.142	80	10	GET	3.bp.blogspot.com	/-oOnyO8yN7wI/UCZXvLR7g7I/AAAAAAAAAkM/5ctZF9LyWeY/s72-c/Morrita+del+tecnologico+de+Sonora+mamando+y+cogiedno+con++un+wey.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2894	200	OK	-	-	-	(empty)	-	-	-	-	-	FJbwV51p6mHC8gDR5a	image/jpeg
1356060744.244903	Cxv4ap17Aojcpefuw7	192.168.5.10	1057	173.194.37.142	80	11	GET	4.bp.blogspot.com	/-gQj5Jcx6ko0/T9c0O1ICY8I/AAAAAAAAAV4/ThTwYKCPSgc/s72-c/Colegiala+real+cogiendo+con+su+maestro.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3113	200	OK	-	-	-	(empty)	-	-	-	-	-	FK5vr1w6gSufPrKy	image/jpeg
1356060744.24664	CfP3JX1Vlru2qqRGZe	192.168.5.10	1058	173.194.37.142	80	12	GET	4.bp.blogspot.com	/-XXXhJvxQuxc/T-dpMdA3-hI/AAAAAAAAAXM/R9yu2LCh6j0/s72-c/Cogiendo+en+publico.jpg	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3907	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv0Yto1QXhuOcWZXl9	image/jpeg
1356060744.186579	CG6oAT31VXfAk0ocPh	192.168.5.10	1112	66.152.78.239	80	1	GET	cs.adxpansion.com	/public/ads.php?out=frm&zone_id=57084&generic_context=PORNO CHILANGO&url=http://www.pornochilango.com/&ipos=1&tzoffset=-300&rnd=1894	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	190	200	OK	-	-	-	(empty)	-	-	-	-	-	FQgymn38asVHFR9c0j	text/plain
1356060744.246358	C8yp9s4V5kuIabLYG4	192.168.5.10	1113	64.111.199.222	80	1	GET	syndication.exoclick.com	/ads.php?type=120x600&login=viperguss&cat=97&search=&ad_title_color=0000cc&bgcolor=FFFFFF&border=1&border_color=0da517&font=&block_keywords=&ad_text_color=000000&ad_durl_color=008000&adult=0&sub=&text_only=0&show_thumb=&idzone=298184&idsite=120460	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	647	200	OK	-	-	-	(empty)	-	-	-	-	-	FdItRh4HJYZkHKfCkh	text/plain
1356060744.399938	C1iXyB33wNPW6INS7	192.168.5.10	1116	46.229.161.230	80	1	GET	delivery.trafficbroker.com	/jsaddons.php?action=invocation&zoneid=&addnum=tb-145759-a23fde7a	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356060744.399078	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	1	GET	delivery.trafficbroker.com	/afr.php?zoneid=145759&target=_blank	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3005	200	OK	-	-	-	(empty)	-	-	-	-	-	FhHaie2O52SF7PN3Mk	text/html
1356060744.408056	ClFOCbUPFBgDNV9j3	192.168.5.10	1114	64.111.199.222	80	1	GET	syndication.exoclick.com	/ads-iframe-display.php?type=120x600&login=viperguss&cat=97&search=&ad_title_color=0000cc&bgcolor=FFFFFF&border=1&border_color=0da517&font=&block_keywords=&ad_text_color=000000&ad_durl_color=008000&adult=0&sub=&text_only=0&show_thumb=&idzone=298184&idsite=120460&p=http://www.pornochilango.com/&dt=1356075023093	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	649	200	OK	-	-	-	(empty)	-	-	-	-	-	FMkZXi2Udh8abS88rc	text/html
1356060744.417576	Cio6j81MVbVHU8vmYh	192.168.5.10	1117	64.111.199.222	80	1	GET	syndication.exoclick.com	/ads.php?type=300x250&login=viperguss&cat=97&search=&ad_title_color=296a29&bgcolor=FFFFFF&border=1&border_color=296a29&font=&block_keywords=&ad_text_color=a22525&ad_durl_color=296a29&adult=0&sub=&text_only=1&show_thumb=&idzone=348842&idsite=120460	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	647	200	OK	-	-	-	(empty)	-	-	-	-	-	FYYlBi3zFjfihctxOk	text/plain
1356060744.48226	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	2	GET	delivery.trafficbroker.com	/jsaddons.php?action=invocation&zoneid=145764&addnum=tb-145764-afcbc93a	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1929	200	OK	-	-	-	(empty)	-	-	-	-	-	FrjWEy1ZtFXCU6a0z7	text/plain
1356060744.468439	CpEq8x32mLChVas7Nj	192.168.5.10	1106	8.254.58.126	80	2	GET	static.exoclick.com	/banners/93937/120x600_4.jpg	http://syndication.exoclick.com/ads-iframe-display.php?type=120x600&login=viperguss&cat=97&search=&ad_title_color=0000cc&bgcolor=FFFFFF&border=1&border_color=0da517&font=&block_keywords=&ad_text_color=000000&ad_durl_color=008000&adult=0&sub=&text_only=0&show_thumb=&idzone=298184&idsite=120460&p=http%3A//www.pornochilango.com/&dt=1356075023093	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28543	200	OK	-	-	-	(empty)	-	-	-	-	-	F86QNYlLLuHOdK8p3	image/jpeg
1356060744.537152	Cklt5h3QZfQgStWPea	192.168.5.10	1122	184.169.113.33	80	1	GET	widgets.twimg.com	/j/2/widget.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45284	200	OK	-	-	-	(empty)	-	-	-	-	-	FaZ9p986pUMr33GW6	text/plain
1356060744.537916	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	3	GET	delivery.trafficbroker.com	/jsaddons.php?action=request&zoneid=145764&addnum=tb-145764-afcbc93a&cb=HttpRequest.callback.sid321257	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	604	200	OK	-	-	-	(empty)	-	-	-	-	-	FlNT1K1jgSr1m0D7u7	text/plain
1356060744.537638	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	1	GET	cdn.trafficbroker.com	/TrafficBroker/static/SprySlidingPanels.css	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	382	200	OK	-	-	-	(empty)	-	-	-	-	-	FRtkYA4xSQN0jpMDc7	text/plain
1356060744.537414	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	1	GET	cdn.trafficbroker.com	/TrafficBroker/static/SprySlidingPanels.js	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4682	200	OK	-	-	-	(empty)	-	-	-	-	-	FP6QsB4u6N1nr5NbS4	text/plain
1356060744.479315	C1iXyB33wNPW6INS7	192.168.5.10	1116	46.229.161.230	80	2	GET	delivery.trafficbroker.com	/afr.php?zoneid=145764&target=_blank	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3455	200	OK	-	-	-	(empty)	-	-	-	-	-	FBsA4O9ylAKH3tjR2	text/html
1356060744.527489	CHdp0m4O0RD7D9FEs3	192.168.5.10	1118	184.107.243.243	80	1	GET	img.planetsappho.net	/03planet_300x250.html	http://cs.adxpansion.com/public/ads.php?out=frm&zone_id=57084&generic_context=PORNO CHILANGO&url=http://www.pornochilango.com/&ipos=1&tzoffset=-300&rnd=1894	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	384	200	OK	-	-	-	(empty)	-	-	-	-	-	F2tcxc3qv2q5nvp6hb	text/html
1356060744.638303	Cklt5h3QZfQgStWPea	192.168.5.10	1122	184.169.113.33	80	2	GET	widgets.twimg.com	/j/2/widget.css	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2885	200	OK	-	-	-	(empty)	-	-	-	-	-	FNO5gUKZwSAwOOT88	text/plain
1356060744.648918	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	4	GET	delivery.trafficbroker.com	/jsaddons.php?action=post&zoneid=145764&addnum=tb-145764-afcbc93a&left=6&top=3995&url=http://www.pornochilango.com/&cb=HttpRequest.callback.sid143994	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1356060744.776787	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	2	GET	cdn.trafficbroker.com	/TrafficBroker/static/SprySlidingPanels.css	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1356060745.071698	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	2	GET	cdn.trafficbroker.com	/TrafficBroker/static/blank.gif	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	42	200	OK	-	-	-	(empty)	-	-	-	-	-	FOoiAK3O1nVbS6whs7	image/gif
1356060745.091959	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	3	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/1/1.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24647	200	OK	-	-	-	(empty)	-	-	-	-	-	FJbOka2odZCE2sjoP8	image/jpeg
1356060745.094681	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	3	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/1/2.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28192	200	OK	-	-	-	(empty)	-	-	-	-	-	Fy6DMV1Ke2o86t5C9	image/jpeg
1356060744.536814	CG43AnHwnVOTkOdl1	192.168.5.10	1119	64.111.199.222	80	1	GET	syndication.exoclick.com	/ads-iframe-display.php?type=300x250&login=viperguss&cat=97&search=&ad_title_color=296a29&bgcolor=FFFFFF&border=1&border_color=296a29&font=&block_keywords=&ad_text_color=a22525&ad_durl_color=296a29&adult=0&sub=&text_only=1&show_thumb=&idzone=348842&idsite=120460&p=http://www.pornochilango.com/&dt=1356075023187	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5283	200	OK	-	-	-	(empty)	-	-	-	-	-	F3r8A64eAkR8yKrzTc	text/html
1356060745.255728	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	5	GET	delivery.trafficbroker.com	/lg.php?bannerid=45068&campaignid=32947&zoneid=145764&loc=http://www.pornochilango.com/&cb=80d62461d7	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FnDWvL2Ky0c1QUkHg	image/gif
1356060745.279633	C1iXyB33wNPW6INS7	192.168.5.10	1116	46.229.161.230	80	3	GET	delivery.trafficbroker.com	/flags_iso/48/us.png	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1101	200	OK	-	-	-	(empty)	-	-	-	-	-	FE1c21EVGKv4jOCbi	image/png
1356060745.363936	Cklt5h3QZfQgStWPea	192.168.5.10	1122	184.169.113.33	80	3	GET	widgets.twimg.com	/j/1/default.gif	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F4IFJ32i5nOzTgElVd	image/gif
1356060745.363058	C3Hc6o1rkVCHj30yV6	192.168.5.10	1124	184.29.143.144	80	1	GET	platform.twitter.com	/widgets.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	78111	200	OK	-	-	-	(empty)	-	-	-	-	-	Fgef7E0nw7beEn0r	text/plain
1356060745.363594	CTQaQ947CsvxCfOskl	192.168.5.10	1115	46.229.161.230	80	6	GET	delivery.trafficbroker.com	/lg.php?bannerid=45064&campaignid=32947&zoneid=145759&loc=http://www.pornochilango.com/&cb=64b085a452	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Feku3c1r6LBwjtNgof	image/gif
1356060745.414812	C9RVs93ZrQuuECBM49	192.168.5.10	1132	74.125.140.82	80	1	GET	blogergadgets.googlecode.com	/files/blogger-page-navi.v1.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	960	404	Not Found	-	-	-	(empty)	-	-	-	-	-	Fq1sXKAaD0NW01PSg	text/html
1356060745.363368	Cn04pg1oBxhc1PYk2b	192.168.5.10	1126	66.220.158.27	80	1	GET	badge.facebook.com	/badge/337093982984659.3403.1465278837.png	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8693	200	OK	-	-	-	(empty)	-	-	-	-	-	FTChWR2UqzwxqNd9I7	image/png
1356060745.329801	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	4	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/1/3.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26351	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr5VDu1avHjZYoOLZ7	image/jpeg
1356060745.33003	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	4	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/2/1.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26183	200	OK	-	-	-	(empty)	-	-	-	-	-	FcdkJz1J26hKdTRAOk	image/jpeg
1356060745.529967	CEuGOg2JttwpUXHkS8	192.168.5.10	1135	184.169.113.33	80	1	GET	widgets.twimg.com	/i/widget-bird.png	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1346	200	OK	-	-	-	(empty)	-	-	-	-	-	F7NDax2Jr6Ev1WGE0j	image/png
1356060745.53509	CYmR3D1sg73MnWlz6a	192.168.5.10	1034	74.125.137.191	80	4	GET	www.blogger.com	/static/v1/widgets/4127629733-widgets.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	78199	200	OK	-	-	-	(empty)	-	-	-	-	-	FUxfBf1tgiECN7oZCf	text/plain
1356060745.521762	CK6Lp622Cvr75GzsJf	192.168.5.10	1130	173.194.37.5	80	1	GET	feeds.feedburner.com	/~fc/pornochilango/bZCO?bg=006600&fg=FFFFFF&anim=1&label=Inscritos	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3676	200	OK	-	-	-	(empty)	-	-	-	-	-	FEwuEI2boRpm3zfcCg	image/gif
1356060745.521383	Coz85R2ToObbDOtA68	192.168.5.10	1128	72.52.240.152	80	1	GET	pr.prchecker.info	/getpr.php?codex=aHR0cDovL3d3dy5wb3Jub2NoaWxhbmdvLmNvbQ==&tag=1	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	303	200	OK	-	-	-	(empty)	-	-	-	-	-	FLpQ214aANkhEMbjcl	image/gif
1356060745.532404	CT6J4r28freTCiAIx5	192.168.5.10	1134	184.107.243.243	80	1	GET	qusjin.info	/cd7ee1b63332edee153652993a6acf5a	http://cs.adxpansion.com/public/ads.php?out=frm&zone_id=57084&generic_context=PORNO CHILANGO&url=http://www.pornochilango.com/&ipos=1&tzoffset=-300&rnd=1894	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	521	200	OK	-	-	-	(empty)	-	-	-	-	-	F0tU4B2ktS64RDkN88	text/html
1356060745.512877	C6z6oJ2gVw9rJnCira	192.168.5.10	1125	173.192.170.82	80	1	GET	widgets.amung.us	/colored.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4200	200	OK	-	-	-	(empty)	-	-	-	-	-	FSagMn1iugfPq0ZDvi	text/plain
1356060745.52829	C9WULy2pTgAoIcrbqc	192.168.5.10	1131	173.194.37.5	80	1	GET	feeds.feedburner.com	/pornochilango/bZCO.2.gif	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	41901	200	OK	-	-	-	(empty)	-	-	-	-	-	FOsmJo4YubCnObZB54	image/gif
1356060745.529696	CVk8oO16yPt6BrzLI6	192.168.5.10	1129	173.192.170.82	80	1	GET	widgets.amung.us	/map.js	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2632	200	OK	-	-	-	(empty)	-	-	-	-	-	F2Mn8K2TQpthbJ5Cg2	text/plain
1356060745.533091	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	5	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/2/2.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	18050	200	OK	-	-	-	(empty)	-	-	-	-	-	FdIdAP06lREryrPb4	image/jpeg
1356060745.533312	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	5	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/2/3.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24390	200	OK	-	-	-	(empty)	-	-	-	-	-	FJtuuH1zZFLqxJxNJd	image/jpeg
1356060745.532866	Cm95Iy1OyzYKxW0VVf	192.168.5.10	1133	85.17.31.52	80	1	GET	www.ant.com	/images/antmark_button.gif	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	756	200	OK	-	-	-	(empty)	-	-	-	-	-	FInh9G2MpoPDEjl7Ua	image/gif
1356060745.532641	CGBlur3HGB6FoqeYme	192.168.5.10	1127	85.112.8.248	80	1	GET	www.ademails.com	/cgi-bin/contador.cgi?ID=1060016033&referer=	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	154	200	OK	-	-	-	(empty)	-	-	-	-	-	FZDONc1xKcN1XBHkca	image/gif
1356060746.023786	CW06pG1JPtIsxj0eBd	192.168.5.10	1136	199.59.149.232	80	1	GET	api.twitter.com	/1/statuses/user_timeline.json?screen_name=pornochilango&callback=TWTR.Widget.receiveCallback_1&include_rts=true&count=4&clientsource=TWITTERINC_WIDGET&include_entities=true&1356075023312=cachebust	http://www.pornochilango.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9077	200	OK	-	-	-	(empty)	-	-	-	-	-	FNDjbr3gzsrvkSvYwf	text/plain
1356060746.204465	C1TsDH3ExPZXdGcodc	192.168.5.10	1121	205.128.93.126	80	6	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/3/2.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	21680	200	OK	-	-	-	(empty)	-	-	-	-	-	FK6oJyrnadeOpQoji	image/jpeg
1356060746.204148	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	6	GET	cdn.trafficbroker.com	/TrafficBroker/Banners/auto/900x250/4/3/1.jpg	http://delivery.trafficbroker.com/afr.php?zoneid=145764&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	37971	200	OK	-	-	-	(empty)	-	-	-	-	-	FxJ49b2zDPfTFxyOK	image/jpeg
1356060746.423222	CYkL8WJJm3sbOkXal	192.168.5.10	1120	205.128.93.126	80	7	GET	cdn.trafficbroker.com	/TrafficBroker/static/template.gif	http://delivery.trafficbroker.com/afr.php?zoneid=145759&target=_blank	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	17404	200	OK	-	-	-	(empty)	-	-	-	-	-	Fudxm5XeZtvNDrroa	image/gif
