#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-50-42
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337208707.413181	CJVgyp4NOwk9rB4wpj	192.168.2.10	1030	216.146.38.125	80	1	GET	thelocal.de	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1337208745.531123	C3tR8C2fzR3VpkqBpd	192.168.2.10	1079	31.13.77.58	80	2	GET	sphotos.xx.fbcdn.net	/hphotos-ash3/s320x320/562261_10151127332114698_19360679697_13506887_414053775_n.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12633	200	OK	-	-	-	(empty)	-	-	-	-	-	FQKwmz3YDgi2J2VZd6	image/jpeg
1337208745.566078	CY5XU4rZRh7kQV72e	192.168.2.10	1067	199.239.182.171	80	5	GET	b.static.ak.fbcdn.net	/rsrc.php/v1/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	FKwILo4bkWvwdTbcT9	image/gif
1337208745.612254	CXmkZmbSTGwaDZvd	192.168.2.10	1085	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCh4439RAyClRFL&w=90&h=90&url=http://www.thelocal.fr/upload/image/article_main/688cb9c0-6a62-a41c-2024-cfcbfe6cc8ca.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2157	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqzw6F1cF24D8Qk2Ne	image/jpeg
1337208745.634143	CTta1F3q5giWAfXVXh	192.168.2.10	1091	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAJL9a3rn0LEAnc&w=90&h=90&url=http://www.thelocal.de/articleImages/42547.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1996	200	OK	-	-	-	(empty)	-	-	-	-	-	FOGqXE2JuUBXaruzxk	image/jpeg
1337208745.644782	CEx6ng42jqPVock4x	192.168.2.10	1092	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCco3d65UMRf4Hm&w=90&h=90&url=http://www.thelocal.de/articleImages/42541.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2936	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhc6O42vmLrUqPCPAf	image/jpeg
1337208745.662973	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDo3Y1AyexajNkU&w=90&h=90&url=http://www.thelocal.de/articleImages/42545.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2401	200	OK	-	-	-	(empty)	-	-	-	-	-	F2ZGPb4Co6D0blNRhc	image/jpeg
1337208745.670443	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	1	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCfNtO01008Uaz3&w=90&h=90&url=http://www.thelocal.no/userdata/images/article/fb70a8bb6c210140531fc0d1f1f4f35d1cee8ed2c539e68334cf98ecefa87798.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2228	200	OK	-	-	-	(empty)	-	-	-	-	-	FinVxD4krvSCO45vu2	image/jpeg
1337208745.836232	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDAIKEWxmmvIzfc&w=90&h=90&url=http://www.thelocal.de/articleImages/42573.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2098	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhr2cVHDuYADm3iU	image/jpeg
1337208745.844718	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	2	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD0c8JopXi8ujE0&w=90&h=90&url=http://www.thelocal.no/application/views/front/thelocal/image/no/logo_top.png	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3331	200	OK	-	-	-	(empty)	-	-	-	-	-	FtBVdx4vb0Y2wFazLe	image/png
1337208745.759181	ChmwkNBTJnvTc4Ri5	192.168.2.10	1066	199.239.182.171	80	6	GET	b.static.ak.fbcdn.net	/rsrc.php/v1/yr/r/61tkhLsB3Xe.gif	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7857	200	OK	-	-	-	(empty)	-	-	-	-	-	Fnrt1p1m5g2zrPWH7g	image/gif
1337208745.853519	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	3	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAoTgAswqGOwcY1&w=90&h=90&url=http://www.thelocal.de/articleImages/42575.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2498	200	OK	-	-	-	(empty)	-	-	-	-	-	FGJzHE13cbCq9MofUj	image/jpeg
1337208746.067441	CwaA5G2IUOBad80Upb	192.168.2.10	1038	173.241.250.2	80	5	GET	d1.openx.org	/ajs.php?zoneid=138653&cb=18348133430&charset=iso-8859-1&loc=http://www.thelocal.de/&context=cDozNTk5NjAjYToxODMwMTZ8&mmm_fo=1	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4687	200	OK	-	-	-	(empty)	-	-	-	-	-	FEbh261AFgLrKMoJvg	text/plain
1337208746.102756	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	3	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCJUkVb5JtpG48J&w=90&h=90&url=http://www.thelocal.de/articleImages/42565.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1702	200	OK	-	-	-	(empty)	-	-	-	-	-	FKgXi91fWzOGs0Iq91	image/jpeg
1337208746.140239	Cn4c061oWMFIooxeT3	192.168.2.10	1095	74.119.117.80	80	1	GET	dis.sv.us.criteo.com	/dis/dis.aspx?pu=1746&cb=7cce64da42	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9	200	OK	-	-	-	(empty)	-	-	-	-	-	FIpnGh3kKkyxmifNx8	text/html
1337208746.068067	CUixrwffIfuhoP1S	192.168.2.10	1054	74.119.118.71	80	5	GET	cas.criteo.com	/delivery/lg.php?ckmode=0&bannerid=0&campaignid=0&zoneid=49101&pb=1&bizmodel=0&catCol=0&catId=0&cb=7cce64da42&rtb=0&zc=%7ceJTiF42j%2bZIh43aA1rFmlA%3d%3d%7c&b=_%252fLqVauF2f3GKuekfelxxrA%253d%253d&bi=|eJTiF42j+ZIY8lSnGEptNXO3AK19ymYM95qm8KVIRNBJqtOF5H6TNQ==|&loc=http://www.thelocal.de/&c=w2OTLqAeETLFxciVCo0OWUdwYA3OZwhv&iii=174391814	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FNfv6W3fT38usiqlUk	image/gif
1337208746.182918	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	4	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCh4439RAyClRFL&w=90&h=90&url=http://www.thelocal.fr/upload/image/article_main/688cb9c0-6a62-a41c-2024-cfcbfe6cc8ca.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2157	200	OK	-	-	-	(empty)	-	-	-	-	-	FXoJb64UYeGxRc3r5f	image/jpeg
1337208746.183222	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	4	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAykYoKbslqPReZ&w=90&h=90&url=http://www.thelocal.de/articleImages/42555.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2622	200	OK	-	-	-	(empty)	-	-	-	-	-	F0MEhIcrkrbx8WWsi	image/jpeg
1337208746.247851	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	5	GET	external.ak.fbcdn.net	/safe_image.php?d=AQD0c8JopXi8ujE0&w=90&h=90&url=http://www.thelocal.no/application/views/front/thelocal/image/no/logo_top.png	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3331	200	OK	-	-	-	(empty)	-	-	-	-	-	F4jmDi2dnxsepMilm2	image/png
1337208746.248229	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	5	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAJv_JKnwf4wXxu&w=90&h=90&url=http://www.thelocal.ch/template/ch/image/logo_large_2011.png	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3302	200	OK	-	-	-	(empty)	-	-	-	-	-	FxKA5t4f3ewuJlpF1	image/png
1337208746.290359	Cf95Jehh0c3jqEMKe	192.168.2.10	1037	173.241.250.2	80	6	GET	d1.openx.org	/lg.php?bannerid=768204&campaignid=341479&zoneid=138653&loc=http://www.thelocal.de/&cb=71091a2504&r_id=402ab9cf16f84e6a2ae4417f5c3b1843&r_ts=m450s5	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fob9781C471sbxJgfd	image/gif
1337208746.359918	CNV0BH166sfD7XWurf	192.168.2.10	1100	208.46.163.49	80	1	GET	a0.twimg.com	/profile_images/2163976652/twitter1_normal.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1453	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi7HS11wMbvn3Z8uU9	image/jpeg
1337208746.359358	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	6	GET	external.ak.fbcdn.net	/safe_image.php?d=AQAJL9a3rn0LEAnc&w=90&h=90&url=http://www.thelocal.de/articleImages/42547.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1996	200	OK	-	-	-	(empty)	-	-	-	-	-	FgdWFTteI0JYVfTzk	image/jpeg
1337208746.361129	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	6	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCco3d65UMRf4Hm&w=90&h=90&url=http://www.thelocal.de/articleImages/42541.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2936	200	OK	-	-	-	(empty)	-	-	-	-	-	FCajZ31pJh0UXyHLta	image/jpeg
1337208746.401454	CHV0cx29etIAUZnwsd	192.168.2.10	1101	184.30.188.20	80	1	GET	s7.addthis.com	/static/r07/core012.js	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	120459	200	OK	-	-	-	(empty)	-	-	-	-	-	FmUTvU3c2lJCHYguZ9	text/plain
1337208746.418499	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	7	GET	external.ak.fbcdn.net	/safe_image.php?d=AQC2tR40i4omhCzL&w=90&h=90&url=http://www.thelocal.de/articleImages/42537.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2371	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb8Q6c2PM6FGj5PRr4	image/jpeg
1337208746.422576	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	7	GET	external.ak.fbcdn.net	/safe_image.php?d=AQBy6B8Yc3NZ1c6z&w=90&h=90&url=http://www.thelocal.se/articleImages/40774-300-187.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2287	200	OK	-	-	-	(empty)	-	-	-	-	-	FwhXB3ehDmPU8tfk1	image/jpeg
1337208746.376601	CTKtbsaw4YVUd1Ge1	192.168.2.10	1056	74.125.71.155	80	2	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337208746.360835	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	23	GET	www.thelocal.de	/images/core/tt_logo_25_29.png	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2002	200	OK	-	-	-	(empty)	-	-	-	-	-	FMecRE4TIsDizTSUyc	image/png
1337208746.39478	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	6	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/button_shaded.gif	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12343	200	OK	-	-	-	(empty)	-	-	-	-	-	FWuSMA4IFN8i7VgZWh	image/gif
1337208746.407995	C41IARaRggUuCccW4	192.168.2.10	1060	27.121.104.59	80	8	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/logo_toolkit_uk_white.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3066	200	OK	-	-	-	(empty)	-	-	-	-	-	F9sHbwQH7XRkN0V6j	image/png
1337208746.251067	CDDDlc1Ac8OcRLWJ4f	192.168.2.10	1043	69.22.137.179	80	5	GET	i-cdn.servedbyopenx.com	/273/2732b2df3db1100300d49e826d822014ea3e23e2/b89/b89b7151f04b48e2fce95dac798426cf.swf	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	34391	200	OK	-	-	-	(empty)	-	-	-	-	-	FlblXf4rkYCXQYhKI	application/x-shockwave-flash
1337208746.69876	CHV0cx29etIAUZnwsd	192.168.2.10	1101	184.30.188.20	80	2	GET	s7.addthis.com	/static/r07/widget082.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	51511	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft243E2uONresSH7bb	text/plain
1337208746.715936	ColpI13hivxiRJArLf	192.168.2.10	1102	184.30.188.20	80	1	GET	s7.addthis.com	/static/r07/widgetIE67001.css	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	866	200	OK	-	-	-	(empty)	-	-	-	-	-	FTyvbX3WnEQE0SaAc	text/plain
1337208746.714192	CBXpKixVChcB4j8d	192.168.2.10	1094	140.174.25.19	80	8	GET	external.ak.fbcdn.net	/safe_image.php?d=AQDv7hPgI7HiF5y0&w=90&h=90&url=http://www.thelocal.no/userdata/images/article/1f58e2973f182ff1186206ccef931a522a2a2adb578c89fc21bbf7a469e10f3b.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1970	200	OK	-	-	-	(empty)	-	-	-	-	-	FbXBKQ3jRxqgDnxpQf	image/jpeg
1337208746.713926	CQ6oga1nubr5GKHzw3	192.168.2.10	1093	140.174.25.19	80	8	GET	external.ak.fbcdn.net	/safe_image.php?d=AQCuWE41rd9TKNJQ&w=90&h=90&url=http://www.thelocal.de/articleImages/42529.jpg	http://www.facebook.com/plugins/likebox.php?id=19360679697&width=300&connections=10&stream=true&header=true&height=587	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1788	200	OK	-	-	-	(empty)	-	-	-	-	-	F2008lcfjuvfYI7Jh	image/jpeg
1337208746.713648	CBRxzW3bO0H5LGBIDg	192.168.2.10	1062	27.121.104.59	80	7	GET	www.ukforex.co.uk	/Content/themes/ozforex/images/formText.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	49330	200	OK	-	-	-	(empty)	-	-	-	-	-	FKRPTX1NG9VqiU3mw	image/png
1337208746.790371	C187Lb4U9mFsoBHxOk	192.168.2.10	1052	74.125.71.155	80	9	GET	pagead2.googlesyndication.com	/pagead/js/r20120509/r20120410/show_ads_impl.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337208747.427632	ColpI13hivxiRJArLf	192.168.2.10	1102	184.30.188.20	80	2	GET	s7.addthis.com	/static/r07/sh088.html	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43836	200	OK	-	-	-	(empty)	-	-	-	-	-	FHUheTra0zO83EE6b	text/html
1337208747.814826	CHV0cx29etIAUZnwsd	192.168.2.10	1101	184.30.188.20	80	3	GET	s7.addthis.com	/static/r07/widget005_top.png	http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10055	200	OK	-	-	-	(empty)	-	-	-	-	-	FjnCVp14Gf561FKE51	image/png
1337208748.580514	CTKtbsaw4YVUd1Ge1	192.168.2.10	1056	74.125.71.155	80	3	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337208749.075252	ChJ7ra2rFd0M6Xinj8	192.168.2.10	1105	64.215.255.16	80	1	GET	m.addthisedge.com	/live/t00/250lo.gif?1gwogus&uid=4fb46770cb3c7a75&rev=113637&jsl=1&si=4fb4676e246d1682&ln=en&pc=men&dp=www.ukforex.co.uk&dr=www.thelocal.de&of=0&uf=1&irt=0&md=0&ct=1&tct=0&abt=0&lt=1156&cdn=0&tl=c=203,m=797,i=828,xm=1937,xp=2000&pi=1&fp=partner-tools/CurrencyConverter/UK/w	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	37	200	OK	-	-	-	(empty)	-	-	-	-	-	F1AoKBCNHz1ZoB5t5	image/gif
1337208749.075562	Cf9ITW22ohVPEMSAR6	192.168.2.10	1104	64.215.255.122	80	1	GET	cf.addthis.com	/red/p.json?vr=250&rev=113637&rb=4&gen=1000&gen=100&sid=4fb4676e246d1682&callback=_ate.ad.hrr&chr=utf-8&uid=4fb46770cb3c7a75&url=http://www.ukforex.co.uk/partner-tools/CurrencyConverter/UK/w&ref=http://www.thelocal.de/&knpfez	http://s7.addthis.com/static/r07/sh088.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa0VL037uTfs4pS8Cf	text/plain
1337208748.9974	CuiluJ34RMG03I1Xa3	192.168.2.10	1053	74.125.71.157	80	3	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337223024&ea=0&flash=10.0.32.18&url=http://www.thelocal.de/&dt=1337223024531&shv=r20120509&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337223013671&frm=20&adk=2661926342&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2364&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=437	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5145	200	OK	-	-	-	(empty)	-	-	-	-	-	FC5FOUnmXKh8f0BR9	text/html
1337208749.232251	CTKtbsaw4YVUd1Ge1	192.168.2.10	1056	74.125.71.155	80	4	GET	pagead2.googlesyndication.com	/pagead/js/r20120509/r20110914/abg.js	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337223024&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223024531&shv=r20120509&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337223013671&frm=20&adk=2661926342&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2364&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=437	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337208749.092455	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	24	GET	www.thelocal.de	/images/core/footer/services.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8809	200	OK	-	-	-	(empty)	-	-	-	-	-	Fadumh40e0sJbLQyq1	image/jpeg
1337208749.2318	C187Lb4U9mFsoBHxOk	192.168.2.10	1052	74.125.71.155	80	10	GET	pagead2.googlesyndication.com	/simgad/5422803005571364996	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337223024&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223024531&shv=r20120509&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337223013671&frm=20&adk=2661926342&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2364&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=437	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36104	200	OK	-	-	-	(empty)	-	-	-	-	-	F2prUT3zNKGQ9DcVO	image/jpeg
1337208749.260171	C4q6lD1pUSHGCqmRKb	192.168.2.10	1106	74.125.71.101	80	1	GET	www.google-analytics.com	/ga.js	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36569	200	OK	-	-	-	(empty)	-	-	-	-	-	F9fqEt1wOfqXt1xIrd	text/plain
1337208749.091676	CtvTRy117oJOpWZnP5	192.168.2.10	1050	46.20.229.1	80	24	GET	www.thelocal.de	/images/core/footer/advertise.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8931	200	OK	-	-	-	(empty)	-	-	-	-	-	F2806g4ZauEF2oV8E8	image/jpeg
1337208749.464471	CM253f2JOZhaPVZ80j	192.168.2.10	1051	46.20.229.1	80	25	GET	www.thelocal.de	/images/core/footer/marketplace.jpg	http://www.thelocal.de/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9635	200	OK	-	-	-	(empty)	-	-	-	-	-	FbxNCz4F3Bv9Ky5PRc	image/jpeg
1337208749.717383	CwAJwf3isiJxCBN9pe	192.168.2.10	1107	74.125.71.120	80	1	GET	p4-aqczvr4h2mm7c-2ebzesggnq4wfkvm-if-v6exp3-v4.metric.gstatic.com	/v6exp3/redir.html	http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-0953829391660321&output=html&h=600&slotname=4178238174&w=160&lmt=1337223024&ea=0&flash=10.0.32.18&url=http%3A%2F%2Fwww.thelocal.de%2F&dt=1337223024531&shv=r20120509&jsv=r20110914&saldr=1&prev_slotnames=2700259295&correlator=1337223013671&frm=20&adk=2661926342&ga_vid=1092642594.1337223014&ga_sid=1337223014&ga_hid=504074845&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=10&adx=828&ady=2364&biw=780&bih=459&oid=3&fu=0&ifi=2&dtd=437	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	216	200	OK	-	-	-	(empty)	-	-	-	-	-	FP77U63HxXipgnLTb5	text/html
