#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-59-56
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1389323737.083093	CnsR1P2fTvmly3Arlb	192.168.4.10	1035	66.39.29.236	80	1	GET	besthealthmag.ca	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	236	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FUcxVXCuhmCVHDDoe	text/html
1389323745.121066	CFDbVb1mhNEI28wae8	192.168.4.10	1081	68.67.128.37	80	2	GET	ib.adnxs.com	/bounce?/getuid?http%3A%2F%2Fbcp.crwdcntrl.net%2Fmap%2Fc=281%2Frand=818348758%2Ftpid%3D%24UID%2Ftp%3DANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved	-	-	-	(empty)	-	-	-	-	-	-	-
1389323745.129824	CWXdO34CmsjkuXllAl	192.168.4.10	1082	74.125.239.13	80	2	GET	cm.g.doubleclick.net	/pixel?google_nid=lotame_dmp&google_cm=&google_tc=	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	254	302	Found	-	-	-	(empty)	-	-	-	-	-	FXv9rQ1ClOh2qSrFSk	text/html
1389323745.14049	CW2YIc4fddg5GWMdKg	192.168.4.10	1080	199.233.57.41	80	3	GET	bcp.crwdcntrl.net	/map/c=281/rand=818348758/tpid=7340187476351563949/tp=ANXS	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FdjY1j4r7uB6aXcfV	image/gif
1389323745.237871	CW2YIc4fddg5GWMdKg	192.168.4.10	1080	199.233.57.41	80	4	GET	bcp.crwdcntrl.net	/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ==	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1564	200	OK	-	-	-	(empty)	-	-	-	-	-	FPSNpv4Vn3f1o7UaFd	text/html
1389323745.257118	CPffWd29RhPsTE3Oci	192.168.4.10	1083	199.233.57.41	80	1	GET	bcp.crwdcntrl.net	/gmap/?tp=GDMP&google_error=3	http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1389323746.445825	CntyqH3leXfP1oFSS8	192.168.4.10	1087	199.27.79.185	80	1	GET	www.bkrtx.com	/js/bk-static.js	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	28126	200	OK	-	-	-	(empty)	-	-	-	-	-	FZPZ3Up4enTnCTu23	text/plain
1389323746.451407	CPq7Br4MLD25cDK5kk	192.168.4.10	1085	107.20.159.28	80	1	GET	log.pinterest.com	/?via=http://www.besthealthmag.ca/&guid=qs00Eb55oxya&type=pidget&callback=PIN_1389338004859.f.callback[0]	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1389323746.693526	CIXCuc4RVJQuhk18Og	192.168.4.10	1088	64.18.20.10	80	1	GET	www.public-trust.com	/cgi-bin/CRL/2018/cdp.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	840	200	OK	-	-	-	(empty)	-	-	-	-	-	F2LZF62iaqKHPXqjVg	binary
1389323746.759698	CCyeDy4xTeBJctU95j	192.168.4.10	1100	23.67.247.185	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	FJcrL849gW2DUEjvm4	text/plain
1389323746.753892	CMeAV7Vavv3DYJ1M2	192.168.4.10	1060	63.141.192.98	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yb/r/GsNJNwuI-UM.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	522	200	OK	-	-	-	(empty)	-	-	-	-	-	Fl7y0125X6yypZImel	image/gif
1389323746.696389	C8XHsE3d3LG48ZFioj	192.168.4.10	1092	31.13.76.56	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/p320x320/1606884_10152108672808011_1096043320_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12225	200	OK	-	-	-	(empty)	-	-	-	-	-	F4tVy82dkTT5WbDrY7	image/jpeg
1389323746.795539	CR20LW39S5FFITnEya	192.168.4.10	1099	31.13.76.56	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/p320x320/1528627_10152106527083011_176488354_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	13848	200	OK	-	-	-	(empty)	-	-	-	-	-	FK5bEU20nfD5Vxbi6	image/jpeg
1389323746.796108	CXAeQG1IsOyXrO07H5	192.168.4.10	1101	165.254.156.226	80	1	GET	sphotos-f.ak.fbcdn.net	/hphotos-ak-frc3/s403x403/1536484_10152102329953011_591492435_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17051	200	OK	-	-	-	(empty)	-	-	-	-	-	FtVvj4ZIwobbNNTdf	image/jpeg
1389323746.783413	Cc1UO72rl3D2EKcd67	192.168.4.10	1096	31.13.76.56	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn1/1512513_10152106430843011_1455123609_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14353	200	OK	-	-	-	(empty)	-	-	-	-	-	F4cFErAngpA8QOsa9	image/jpeg
1389323746.78434	CQukL62sySm27Wp9l7	192.168.4.10	1098	31.13.76.56	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-ash3/1604749_10152101655763011_763557205_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14682	200	OK	-	-	-	(empty)	-	-	-	-	-	FBzsxG2Gy5OggNIiUa	image/jpeg
1389323746.758708	CoYp5p1QY3JKVthL69	192.168.4.10	1090	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1554380_10152110725073011_1217169723_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8324	200	OK	-	-	-	(empty)	-	-	-	-	-	F4rGVE1tyaaN8DquT5	image/jpeg
1389323746.803417	CQksjw3wLPNTRj4cPj	192.168.4.10	1102	31.13.76.56	80	1	GET	scontent-b.xx.fbcdn.net	/hphotos-prn2/t1/p320x320/1511260_10152105986743011_794765177_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	24948	200	OK	-	-	-	(empty)	-	-	-	-	-	Fc31fx2ZEoVmxY2MQ	image/jpeg
1389323746.874276	CCyeDy4xTeBJctU95j	192.168.4.10	1100	23.67.247.185	80	2	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootstl.cab	-	Microsoft-CryptoAPI/5.131.2600.2180	0	54009	200	OK	-	-	-	(empty)	-	-	-	-	-	F0fPL917xiCG1nusW2	application/vnd.ms-cab-compressed
1389323746.796372	CnkQjP10c5SbntUFNa	192.168.4.10	1093	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn2/1509049_10152108528498011_1954170382_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6581	200	OK	-	-	-	(empty)	-	-	-	-	-	FpPy5w1rIMlqnCXW97	image/jpeg
1389323746.754187	CZlRKc1wjsQODsiVJh	192.168.4.10	1089	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-ash3/1557533_10152110665363011_968617514_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15703	200	OK	-	-	-	(empty)	-	-	-	-	-	FjKuSa3CT2yiipJCf1	image/jpeg
1389323746.931116	CCyeDy4xTeBJctU95j	192.168.4.10	1100	23.67.247.185	80	3	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25.crt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	969	200	OK	-	-	-	(empty)	-	-	-	-	-	F77Wax1PVqxpN9BlTi	binary
1389323746.796864	CCD0wG4UTdFiPfLvFi	192.168.4.10	1094	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/t1/p320x320/1551762_10152108048313011_1578378459_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	20546	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk5G6V2NXQ7RMTvIq8	image/jpeg
1389323746.883612	Cjj2FQ1TcIMq07AWih	192.168.4.10	1103	64.18.30.7	80	1	GET	cdp1.public-trust.com	/CRL/Omniroot2025.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1462	200	OK	-	-	-	(empty)	-	-	-	-	-	FYkBhgVBRmqyTcgTf	binary
1389323746.808361	CZ5iTO3mOAd5MFC4Ik	192.168.4.10	1097	31.13.65.7	80	1	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/1528645_10152103844913011_2091452113_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15839	200	OK	-	-	-	(empty)	-	-	-	-	-	FdBpdv4lpi6yDzTzK4	image/jpeg
1389323747.014667	C8XHsE3d3LG48ZFioj	192.168.4.10	1092	31.13.76.56	80	2	GET	scontent-b.xx.fbcdn.net	/hphotos-frc3/1513974_10152100073233011_1819556144_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	12734	200	OK	-	-	-	(empty)	-	-	-	-	-	FKvlS11KbnuBYJiNW2	image/jpeg
1389323747.065317	CAZ9Jn1vlMoT3H57n9	192.168.4.10	1104	165.254.105.64	80	1	GET	crl.omniroot.com	/PublicSureServerSV.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	53764	200	OK	-	-	-	(empty)	-	-	-	-	-	FsUv1Q2gfLGjWpTxrk	binary
1389323747.148453	CkTZK818203798GY82	192.168.4.10	1058	63.141.192.98	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/yE/r/_CQtPZkVSyw.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	11570	200	OK	-	-	-	(empty)	-	-	-	-	-	FVtC5z2UOaaGrkxRIb	image/png
1389323747.204235	CMeAV7Vavv3DYJ1M2	192.168.4.10	1060	63.141.192.98	80	3	GET	static.ak.fbcdn.net	/rsrc.php/v2/yw/r/fZTNL_iEgsM.png	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10221	200	OK	-	-	-	(empty)	-	-	-	-	-	FRZWZg2OOSx4ALAkne	image/png
1389323747.147946	CZlRKc1wjsQODsiVJh	192.168.4.10	1089	31.13.65.7	80	2	GET	scontent-a.xx.fbcdn.net	/hphotos-prn1/p320x320/1525188_10152106645513011_100224570_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	18701	200	OK	-	-	-	(empty)	-	-	-	-	-	FGy8yf4DLNReKnjA14	image/jpeg
1389323747.148732	CoYp5p1QY3JKVthL69	192.168.4.10	1090	31.13.65.7	80	2	GET	scontent-a.xx.fbcdn.net	/hphotos-ash3/1520637_10152103948958011_328381659_n.jpg	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17954	200	OK	-	-	-	(empty)	-	-	-	-	-	FiNt5H9DmfVlSrYA3	image/jpeg
1389323747.436485	CzpM8WMhH7B3LtRAd	192.168.4.10	1053	31.13.70.49	80	3	GET	www.facebook.com	/images/spacer.gif	http://www.facebook.com/plugins/likebox.php?id=7974553010&width=228&connections=0&stream=true&header=false&height=260	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FIxOJd3hrHg5AKsaRa	image/gif
1389323747.522941	CSBI194OMYaW7AKoUg	192.168.4.10	1106	72.21.91.29	80	1	GET	crl3.digicert.com	/DigiCertHighAssuranceEVRootCA.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	543	200	OK	-	-	-	(empty)	-	-	-	-	-	FOTDSe24Kd8Yy8LRPk	binary
1389323747.528499	CjtNui1TMb7Ikl1Kdk	192.168.4.10	1107	54.215.14.88	80	1	GET	insight.adsrvr.org	/track/evnt?pid=mm9e24o&ct=0:lxll5_houstonsymphony&fmt=0&adv=5i12avh	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	184	200	OK	-	-	-	(empty)	-	-	-	-	-	FMcack3n5hyw8aKkf4	text/plain
1389323747.535215	CSBI194OMYaW7AKoUg	192.168.4.10	1106	72.21.91.29	80	2	GET	crl3.digicert.com	/ca3-g13.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	17591	200	OK	-	-	-	(empty)	-	-	-	-	-	FZwJ9h3qubtWEks6Md	binary
1389323747.530761	CxTPCn48q9GpH7GEg8	192.168.4.10	1105	205.210.187.217	80	1	GET	p.rfihub.com	/ca.html?&ra=3380084370.6324543970810534&rb=1147&ca=20476013&rc=10.0&rd=&ua=&ub=&uc=&ud=&ue=&pa=ppre3380084068858&pb=&pc=&pd=&pg=&ct=1389338008437&di=&app=	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	26	200	OK	-	-	-	(empty)	-	-	-	-	-	F143Xa1IVSBabchj5j	text/html
1389323747.568991	CuenTV1d6yVK6SCzN6	192.168.4.10	1108	50.97.236.98	80	1	GET	tags.bluekai.com	/site/2554?ret=html&phint=Prepackage=Persuasion&phint=Prepackage=Health and Fitness Buffs&phint=__bk_k=&phint=__bk_pr=http://bcp.crwdcntrl.net/5/ct=y/c=2201/rand=209183294/pv=y/int=%23OpR%2335963%23Language%20%3A%20en/rt=ifr&phint=__bk_l=http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D&limit=1&r=50832822	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1389323747.455611	CPffWd29RhPsTE3Oci	192.168.4.10	1083	199.233.57.41	80	2	GET	bcp.crwdcntrl.net	/5/c=3539/b=12887726	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	FA8m5f4VtezzAcI3Ri	image/gif
1389323747.660885	ClXwUK3Q1hxaa2WR7i	192.168.4.10	1109	93.184.216.139	80	1	GET	platform.twitter.com	/embed/timeline.037a0cac0aa5abbe2c1b5c5cd368d398.default.css	http://www.besthealthmag.ca/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	40808	200	OK	-	-	-	(empty)	-	-	-	-	-	F4UtgS1kZFN6rPd6a4	text/plain
1389323747.695131	CuenTV1d6yVK6SCzN6	192.168.4.10	1108	50.97.236.98	80	2	GET	tags.bluekai.com	/site/2554?dt=0&r=60940101&sig=992937073&bkca=KJ0BE6twyi9xdEU6SOeSMEl6GmASLNZLqoGREy6idq9+uTOrqUd2eLSeCpNL9MBFj+fycASbocj2aIibDuT8svZ8ScAkWD6w6+iOtIjqdEU5u5b8sCc1NHUi+7avVQ+G18uk4VTDhSD+VZYdN+o9Gljm/fosj9F7/FHYZwW3kew5xAAcFxirz1Yzw/O1YaTYBaTwvCyFP8EW/qE6p81sWG9xixMB2BzM60CIGyd60PDNKm2xR9CKcJODdksdN8EZNVqlc84bMrMtwmmJl5qlefDJIKARLhrMnvdLwZ2cBgzt02dedEEmVU3tqOjTwNK2tBVV7le1M+8vIQCONduBu8SOuu/17NLHXQ+Mr/Jf	http://bcp.crwdcntrl.net/px?Yz0yMjAxJnB4aWQ9MjM3MTgsNTkwMzksOTE4NywzODYsMzc0NzgmcHhsaW09MQ%3D%3D	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	195	200	OK	-	-	-	(empty)	-	-	-	-	-	FpDVrI2NtpP89Ve2N3	text/html
1389323747.854567	CWXdO34CmsjkuXllAl	192.168.4.10	1082	74.125.239.13	80	3	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm&google_sc&	http://tags.bluekai.com/site/2554?dt=0&r=60940101&sig=992937073&bkca=KJ0BE6twyi9xdEU6SOeSMEl6GmASLNZLqoGREy6idq9+uTOrqUd2eLSeCpNL9MBFj+fycASbocj2aIibDuT8svZ8ScAkWD6w6+iOtIjqdEU5u5b8sCc1NHUi+7avVQ+G18uk4VTDhSD+VZYdN+o9Gljm/fosj9F7/FHYZwW3kew5xAAcFxirz1Yzw/O1YaTYBaTwvCyFP8EW/qE6p81sWG9xixMB2BzM60CIGyd60PDNKm2xR9CKcJODdksdN8EZNVqlc84bMrMtwmmJl5qlefDJIKARLhrMnvdLwZ2cBgzt02dedEEmVU3tqOjTwNK2tBVV7le1M+8vIQCONduBu8SOuu/17NLHXQ+Mr/Jf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	294	302	Found	-	-	-	(empty)	-	-	-	-	-	FTU8Ya3JRLCU76zDKk	text/html
1389323747.939007	CWXdO34CmsjkuXllAl	192.168.4.10	1082	74.125.239.13	80	4	GET	cm.g.doubleclick.net	/pixel?google_nid=bluekai&google_cm=&google_sc=&google_tc=	http://tags.bluekai.com/site/2554?dt=0&r=60940101&sig=992937073&bkca=KJ0BE6twyi9xdEU6SOeSMEl6GmASLNZLqoGREy6idq9+uTOrqUd2eLSeCpNL9MBFj+fycASbocj2aIibDuT8svZ8ScAkWD6w6+iOtIjqdEU5u5b8sCc1NHUi+7avVQ+G18uk4VTDhSD+VZYdN+o9Gljm/fosj9F7/FHYZwW3kew5xAAcFxirz1Yzw/O1YaTYBaTwvCyFP8EW/qE6p81sWG9xixMB2BzM60CIGyd60PDNKm2xR9CKcJODdksdN8EZNVqlc84bMrMtwmmJl5qlefDJIKARLhrMnvdLwZ2cBgzt02dedEEmVU3tqOjTwNK2tBVV7le1M+8vIQCONduBu8SOuu/17NLHXQ+Mr/Jf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	253	302	Found	-	-	-	(empty)	-	-	-	-	-	F7mkVnl8GjmuSxdub	text/html
1389323747.988228	CuenTV1d6yVK6SCzN6	192.168.4.10	1108	50.97.236.98	80	3	GET	tags.bluekai.com	/site/2981?id=&google_error=3	http://tags.bluekai.com/site/2554?dt=0&r=60940101&sig=992937073&bkca=KJ0BE6twyi9xdEU6SOeSMEl6GmASLNZLqoGREy6idq9+uTOrqUd2eLSeCpNL9MBFj+fycASbocj2aIibDuT8svZ8ScAkWD6w6+iOtIjqdEU5u5b8sCc1NHUi+7avVQ+G18uk4VTDhSD+VZYdN+o9Gljm/fosj9F7/FHYZwW3kew5xAAcFxirz1Yzw/O1YaTYBaTwvCyFP8EW/qE6p81sWG9xixMB2BzM60CIGyd60PDNKm2xR9CKcJODdksdN8EZNVqlc84bMrMtwmmJl5qlefDJIKARLhrMnvdLwZ2cBgzt02dedEEmVU3tqOjTwNK2tBVV7le1M+8vIQCONduBu8SOuu/17NLHXQ+Mr/Jf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	62	200	OK	-	-	-	(empty)	-	-	-	-	-	FZbJS41IdJxL7ctiee	image/gif
1389323748.444937	CUIObu1U0Tw5oJ8Cga	192.168.4.10	1110	89.207.129.104	80	1	GET	www.googleadvertstat.com	/crossdomain.xml	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	247	200	OK	-	-	-	(empty)	-	-	-	-	-	FPSLcFzkn7TSebwvh	application/xml
1389323749.314947	C9bBOL30wKr21YM6ci	192.168.4.10	1117	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FiTrKh4KST5yVmknnj	binary
1389323749.318488	CG29MZ3BkZVNfSXrGl	192.168.4.10	1119	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FllHec2AT9ZyaFKdJ6	binary
1389323749.321353	CpJ1Ej2kEgQId9cZLk	192.168.4.10	1121	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FrDabvxj6JkzJ6sm	binary
1389323749.316657	CChT5v1SofJTYjgcfa	192.168.4.10	1118	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FybznV1sDR3Nf5xrF2	binary
1389323749.319595	CzvFtu4tlut5JaDhz7	192.168.4.10	1120	23.5.5.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FgsyV03zUmruosFi0c	binary
1389323749.415299	CtrT8H1qgw1Mz5uwI5	192.168.4.10	1126	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1276638	200	OK	-	-	-	(empty)	-	-	-	-	-	FpUrr5b4kdCnY1ygj	binary
1389323749.410977	CtAUKP1pc2ZIHYERhh	192.168.4.10	1123	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1276638	200	OK	-	-	-	(empty)	-	-	-	-	-	FNUoFF2uCNbJJSxOR7	binary
1389323749.415661	CGa7Jx4zNPkJKcmz6j	192.168.4.10	1125	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1276638	200	OK	-	-	-	(empty)	-	-	-	-	-	FKNdMS3PWq1gZ4NgB9	binary
1389323749.415461	CFYIwW3fQWNT1fgpua	192.168.4.10	1124	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1276638	200	OK	-	-	-	(empty)	-	-	-	-	-	FTxGSh1HUyjvGCe8Z6	binary
1389323749.415095	CYQ6Cw3S1ffYafYWKj	192.168.4.10	1127	23.5.5.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1276638	200	OK	-	-	-	(empty)	-	-	-	-	-	FMIEt543QHotrNKX8	binary
1389323751.81547	C28Tun1JX5U2EfE1r9	192.168.4.10	1128	89.207.129.104	80	1	GET	www.googleadvertstat.com	/stat.php	http://www.besthealthmag.ca/sites/default/files/images/advertisign.swf	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	85	200	OK	-	-	-	(empty)	-	-	-	-	-	FlNQMS1F3aaR9I4P0k	text/plain
